701780 TANANA RALPH M CALHOUN AK  -9  N65 10  W152  6    71  1005
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  3  1657 J5   772  2176 J7  2399   992 J5   341  4085 16193  7.0  5.9  0.43  0.10 -10.56 -21.16 -15.66 -13.78  64  1060     0  3.6
  4  3866 J5  1179  4323 J7  2983  1955 J5   575  7217 20658  6.2  5.1  0.67  0.11   3.46  -7.47  -1.73  -0.34  59   610     0  3.4
  5  4946 J6  1367  5332 J7  3081  2281 J6   462 10021 25115  5.8  4.9  1.06  0.12  16.61   3.21  10.84  11.84  48   261     0  3.5
  6  5219 J6  1625  5020 J7  3692  2711 J6   551 11434 28501  6.2  5.4  1.49  0.11  18.97   6.38  13.89  14.28  65   174     5  2.8
  7  4845 J6  1243  4466 J7  3131  2619 J6   630 10651 26415  7.0  5.9  1.99  0.09  21.96  10.80  17.09  17.74  69    76    15  2.5
  8  3209 J5  1071  2751 J7  2602  1979 J5   492  8145 21877  8.2  7.3  1.93  0.07  17.56   8.88  13.44  14.38  77   164     6  3.0
  9  2195 J5   900  3311 J7  2921  1047 J5   389  5074 17497  6.6  5.8  1.07  0.05  10.12  -0.48   4.72   6.61  72   405     0  3.0
 10   805 J5   459  1306 J7  1778   519 J5   227  2337 13060  8.2  7.2  0.62  0.04  -2.36  -8.98  -5.37  -4.32  74   744     0  3.0
 11   176 J5   102   542 J7   890   138 J5    77   644  8400  7.3  6.8  0.40  0.03 -15.56 -23.60 -19.20 -18.42  76  1137     0  3.4
 12    30 J6    18   188 J7   367    25 J6    14   123  5015  8.5  7.5  0.40  0.04 -18.57 -25.34 -21.76 -21.41  76  1249     0  3.0
 13  2319 J6  2016  2682 J7  1824  1226 J6  1027  5146 16790  6.6  5.8  0.91  0.08   0.85  -8.52  -3.46  -2.41  67  8078    26  3.2
 1995
  1   117 J5    77   550 J7   716    84 J5    48   376  7037  6.4  5.8  0.46  0.05 -16.90 -24.35 -20.36 -19.90  73  1207     0  2.6
  2   688 J5   363  1881 J7  1798   369 J5   188  1626 11628  5.2  4.3  0.47  0.07 -12.49 -21.46 -17.05 -15.82  65   988     0  3.6
  3  2138 J5   937  4391 J7  3066   802 J5   281  4061 16157  3.7  3.3  0.41  0.09 -10.24 -24.44 -16.94 -14.46  61  1106     0  3.0
  4  4079 J6   848  5219 J7  2592  1881 J6   688  7191 20621  5.4  3.9  0.74  0.10   7.54  -4.43   1.91   3.48  58   503     0  2.8
  5  5165 J6  1148  5829 J7  2876  2306 J6   517 10002 25078  5.6  4.3  1.09  0.11  18.20   3.23  11.66  12.82  54   238     2  3.2
  6  5196 J6  1403  4789 J7  3004  2806 J6   425 11430 28493  6.6  5.7  1.61  0.10  20.04   6.96  14.71  15.07  61   150     5  3.1
  7  4937 J6  1253  4495 J7  2741  2661 J6   508 10665 26446  7.2  6.1  2.05  0.08  21.49   9.00  16.18  16.89  66    98     2  3.0
  8  3460 J5  1130  3413 J7  2920  1895 J5   617  8169 21917  7.6  6.7  1.70  0.07  17.55   8.01  12.83  14.01  75   172     0  2.8
  9  1822 J5   727  1689 J7  1890  1221 J5   351  5099 17532  8.3  7.5  1.51  0.05  13.43   4.67   8.97  10.45  74   279     1  3.1
 10   829 J5   409  1495 J7  1807   518 J5   215  2356 13102  7.2  6.7  0.76  0.03  -1.30  -7.91  -4.64  -3.36  75   711     0  3.0
 11   273 J5   153  1484 J7  1272   146 J5    94   653  8441  3.3  2.8  0.43  0.03 -15.41 -22.40 -18.90 -17.69  72  1117     0  2.3
 12    38 J6    17   526 J7   436    25 J6    12   124  5027  4.0  3.3  0.43  0.03 -18.65 -23.27 -20.88 -20.58  68  1218     0  3.7
 13  2395 J6  2066  2980 J7  1910  1226 J6  1041  5146 16790  5.9  5.0  0.97  0.07   1.94  -8.03  -2.71  -1.59  67  7789    10  3.0
 1996
  1   115 J5    71   720 J7   783    75 J5    40   370  7006  3.9  3.6  0.36  0.05 -24.46 -30.86 -27.59 -26.67  80  1426     0  2.8
  2   666 J5   303  1568 J7  1563   426 J5   237  1646 11669  5.7  4.8  0.30  0.07 -16.49 -27.14 -21.59 -20.09  76  1164     0  3.1
  3  2162 J5   854  4059 J7  2571   910 J5   389  4134 16267  4.3  3.7  0.48  0.09  -3.58 -17.07  -9.93  -7.79  61   888     0  3.3
  4  4304 J5  1054  5859 J7  3160  1808 J5   670  7268 20727  4.8  3.5  0.61  0.10   2.63 -10.27  -3.23  -1.67  53   664     0  3.3
  5  4901 J5  1376  4928 J7  3257  2399 J5   623 10058 25185  6.8  5.2  1.06  0.11  14.99   0.67   8.74   9.78  52   325     0  3.0
  6  5180 J6  1496  4818 J7  3130  2720 J6   477 11438 28518  6.8  5.8  1.59  0.10  20.10   6.97  14.43  14.79  58   145     1  3.1
  7  5023 J7  1199  4807 J7  2874  2667 J7   525 10621 26345  6.5  5.6  1.84  0.08  21.34  10.04  16.53  17.11  68    88     6  2.8
  8  3554 J6  1200  3498 J7  3005  1953 J6   468  8097 21806  7.7  6.3  1.46  0.06  15.58   4.44  10.47  11.75  70   258     0  3.1
  9  1929 J5  1097  2309 J7  3007  1096 J5   310  5024 17423  7.9  7.2  1.03  0.04   9.37   0.56   4.85   6.25  70   401     0  2.9
 10  1015 J5   452  2635 J7  2134   483 J5   221  2299 12992  5.2  4.3  0.52  0.03  -5.66 -15.66 -10.54  -8.71  71   899     0  2.8
 11   220 J5   109   968 J7  1117   146 J5    85   627  8327  5.9  5.3  0.59  0.03 -13.72 -19.74 -16.40 -15.96  70  1052     0  3.8
 12    36 J6    16   532 J7   427    23 J6    11   121  4997  4.4  3.6  0.41  0.03 -21.82 -29.72 -25.83 -25.49  73  1367     0  2.1
 13  2425 J6  2058  3058 J7  1855  1225 J6  1036  5142 16772  5.8  4.9  0.85  0.07  -0.14 -10.65  -5.01  -3.89  67  8678     7  3.0
 1997
  1   137 J5    88   739 J7   698    93 J5    59   388  7115  4.1  3.5  0.36  0.05 -22.50 -29.57 -26.06 -25.04  76  1375     0  3.1
  2   618 J5   259   983 J7  1010   456 J5   184  1660 11712  7.4  6.0  0.55  0.07  -7.92 -14.32 -10.98 -10.24  70   825     0  3.8
  3  2390 J5   776  4851 J7  2284   879 J5   270  4112 16237  3.2  2.3  0.35  0.09  -8.52 -24.25 -16.44 -13.60  53  1076     0  2.9
  4  4136 J5  1093  5205 J7  3028  1920 J5   566  7246 20700  5.6  4.1  0.69  0.10   5.57  -7.50  -0.46   1.30  52   579     0  3.0
  5  4910 J5  1244  4915 J7  2883  2479 J5   477 10043 25156  6.5  5.0  0.94  0.11  14.43   1.30   8.82   9.80  50   324     0  3.4
  6  5723 J6  1339  5634 J7  3237  2808 J6   513 11437 28511  6.7  5.1  1.60  0.10  22.47   8.97  17.04  17.43  56    88    10  3.2
  7  4869 J6  1376  4680 J7  3153  2552 J6   546 10634 26377  6.8  5.6  2.03  0.08  22.52   9.66  17.01  17.72  65    75     5  2.9
  8  3070 J5  1016  2174 J7  1748  2046 J5   369  8118 21835  8.9  7.6  1.85  0.07  17.37   8.26  13.07  14.19  81   173     2  3.0
  9  2111 J5   568  2771 J7  1832  1172 J5   289  5046 17454  7.5  5.9  1.34  0.05  13.14   3.61   8.28   9.94  77   299     0  3.1
 10   933 J5   367  2089 J7  1694   528 J5   236  2316 13019  5.9  5.2  0.48  0.03  -4.75 -13.47  -8.90  -7.18  76   851     0  2.5
 11   222 J5   145   579 J7   694   169 J5    89   635  8359  7.2  6.1  0.54  0.03  -8.64 -14.57 -11.49 -10.67  76   898     0  2.8
 12    31 J6    17   272 J7   360    25 J6    13   122  5007  6.9  6.3  0.36  0.03 -16.32 -23.75 -20.09 -20.79  74  1189     0  2.5
 13  2429 J5  2084  2908 J7  2037  1261 J5  1045  5146 16790  6.4  5.2  0.92  0.07   2.24  -7.97  -2.52  -1.43  67  7752    17  3.0
 1998
  1   122 J5    68   503 J7   546    95 J5    57   382  7081  5.2  4.3  0.43  0.05 -19.89 -25.93 -22.71 -22.16  67  1278     0  3.4
  2   712 J5   372  1509 J7  1387   442 J5   187  1644 11673  5.1  4.1  0.55  0.07 -10.96 -19.83 -15.10 -13.35  66   944     0  3.4
  3  1910 J5   434  2700 J7  1807  1122 J5   408  4088 16200  6.0  4.8  0.62  0.09  -1.99 -12.11  -7.20  -5.17  57   787     0  3.6
  4  3715 J5  1022  3687 J7  2659  2131 J5   492  7220 20664  7.0  5.4  0.67  0.10   7.84  -2.24   2.89   4.35  60   466     0  3.2
  5  4793 J5  1204  4480 J7  2669  2527 J5   410 10023 25122  7.6  5.8  1.05  0.11  14.45   2.70   9.42  10.19  67   302     0  3.6
  6  4986 J6  1269  4000 J7  2436  2957 J6   313 11434 28504  7.3  6.3  1.55  0.10  19.47   7.45  14.22  14.57  70   149     3  2.9
  7  4846 J6  1201  4353 J7  2442  2666 J6   484 10649 26408  7.4  6.0  2.10  0.08  21.20  10.61  16.22  16.78  79    82     7  2.8
  8  2810 J5  1004  1626 J7  1616  2062 J5   357  8142 21874  8.9  8.0  1.85  0.07  14.74   7.06  10.86  11.75  83   230     0  3.2
  9  2003 J5   847  2477 J7  2364  1137 J5   328  5070 17491  8.0  6.8  1.23  0.05  11.17   3.43   7.16   8.49  81   331     0  2.9
 10   856 J5   491  1442 J7  1842   538 J5   160  2335 13058  6.6  6.1  0.71  0.03   0.59  -5.98  -2.65  -1.47  71   652     0  3.3
 11   240 J5   139   615 J7   713   186 J5   110   643  8398  7.1  5.7  0.70  0.03 -11.58 -17.10 -14.20 -13.48  74   980     0  3.0
 12    36 J6    18   379 J7   365    27 J6    16   123  5014  6.3  5.4  0.46  0.03 -16.89 -23.96 -20.19 -19.99  73  1201     0  2.8
 13  2252 J5  1933  2314 J7  1524  1324 J5  1090  5146 16790  6.9  5.7  0.99  0.07   2.35  -6.32  -1.77  -0.79  71  7403    10  3.2
 1999
  1   125 J6    86   719 J7   611    84 J6    57   377  7041  4.3  3.9  0.38  0.05 -23.27 -31.97 -27.70 -27.00  77  1424     0  2.5
  2   704 J5   291  1798 J7  1367   411 J5   179  1628 11633  4.6  3.8  0.34  0.07 -21.82 -31.21 -26.65 -24.83  81  1256     0  2.4
  3  2000 J5   656  3192 J7  1852  1051 J5   332  4064 16163  5.8  4.5  0.45  0.09  -8.72 -21.35 -14.84 -12.71  62  1034     0  3.4
  4  4171 J5  1046  4918 J7  2575  2011 J5   462  7194 20626  6.2  4.6  0.61  0.10   3.90  -7.48  -1.27   0.13  56   604     0  3.7
  5  5477 J5  1173  6397 J7  3049  2278 J5   527 10004 25084  5.9  4.2  0.78  0.11  14.11   1.96   8.67   9.55  51   319     0  3.4
  6  5924 J6  1476  6295 J7  3770  2650 J6   572 11430 28495  6.1  4.8  1.47  0.10  21.43   8.86  16.23  16.60  62   106    10  2.5
  7  5382 J6  1644  5745 J7  3682  2406 J6   453 10663 26441  6.3  5.3  1.75  0.08  21.15   9.52  16.19  16.74  69   107    14  2.9
  8  3779 J5  1217  4221 J7  2702  1872 J5   411  8166 21909  7.0  5.7  1.92  0.07  18.43   8.14  13.51  14.80  77   158     2  2.4
  9  2251 J5   758  3172 J7  2393  1136 J5   341  5095 17525  6.5  5.4  1.13  0.05  12.64   1.39   7.09   8.98  72   339     0  3.0
 10   832 J5   289  1385 J7  1348   558 J5   214  2353 13099  7.8  6.8  0.71  0.03  -3.49 -10.08  -6.39  -5.26  74   779     0  2.4
 11   258 J6   146  1116 J7  1024   166 J6    99   652  8439  5.6  4.6  0.65  0.03 -16.03 -23.64 -19.54 -18.61  76  1145     0  1.5
 12    36 J8    19   402 J8   365    25 J8    13   124  5027  6.5  5.6  0.50  0.03 -22.35 -30.67 -26.05 -25.82  76  1390     0  1.6
 13  2578 J6  2262  3280 J7  2211  1221 J6   981  5146 16790  6.0  4.9  0.89  0.07  -0.33 -10.54  -5.06  -3.95  69  8661    26  2.6
 2000
  1    98 J8    54   357 J8   499    85 J8    55   371  7013  6.7  6.1  0.36  0.05 -20.65 -28.67 -24.62 -24.35  87  1333     0  1.6
  2   682 J8   351  1133 J8  1192   478 J8   164  1648 11671  6.4  5.9  0.53  0.07  -9.08 -18.27 -13.33 -12.16  75   928     0  2.4
  3  1991 J8   494  2731 J8  1752  1195 J8   471  4137 16271  5.8  4.9  0.53  0.09  -6.50 -15.24 -10.35  -9.15  62   905     0  3.4
  4  4478 J8   774  6630 J8  2506  1709 J8   578  7271 20733  3.3  2.3  0.56  0.10   2.56 -11.44  -3.40  -1.64  51   683     0  2.8
  5  5029 J8  1205  5501 J8  3197  2379 J8   626 10060 25188  6.1  4.6  0.81  0.11  10.50  -1.74   5.15   6.15  57   432     0  2.5
  6  5806 J8  1084  6148 J8  2889  2795 J8   543 11439 28518  5.5  4.2  1.58  0.10  21.70   6.82  15.53  15.96  59   123     1  2.2
  7  4883 J8  1267  4525 J8  2774  2684 J8   577 10618 26340  7.0  5.7  1.78  0.08  18.84   7.99  13.91  14.48  75   152     0  2.2
  8  3258 J8   964  2699 J8  2295  2088 J8   464  8094 21802  8.0  7.2  1.45  0.06  14.34   5.06   9.99  10.98  80   268     0  2.3
  9  1927 J8   630  2080 J8  1972  1262 J8   394  5020 17420  8.1  7.1  0.94  0.04   8.33   0.06   4.31   5.58  81   424     0  2.1
 10   948 J8   499  2268 J8  2246   480 J8   221  2297 12983  6.5  6.0  0.67  0.03  -2.15  -9.99  -5.91  -4.29  80   756     0  2.2
 11   245 J8   159   894 J8   777   172 J8   118   626  8321  6.2  5.3  0.61  0.03 -10.00 -17.80 -13.47 -12.59  79   967     0  2.1
 12    37 J8    18   544 J8   462    24 J8     9   121  4997  4.9  3.9  0.57  0.03 -12.52 -19.24 -15.61 -15.38  69  1060     0  3.4
 13  2449 J8  2146  2959 J8  2218  1279 J8  1037  5142 16772  6.2  5.3  0.87  0.07   1.28  -8.54  -3.15  -2.20  71  8032     1  2.4
 2001
  1   127 J8    86   313 J8   299   107 J8    67   388  7117  7.0  5.9  0.54  0.05 -10.82 -17.82 -13.91 -13.29  74  1012     0  2.5
  2   729 J8   367  1580 J8  1383   448 J8   171  1662 11714  6.6  5.5  0.49  0.07 -10.42 -19.39 -14.34 -13.36  75   931     0  2.2
  3  2038 J8   754  3167 J8  2305  1077 J8   390  4115 16245  5.5  4.4  0.44  0.09  -9.45 -21.24 -14.36 -12.48  60  1044     0  2.8
  4  3753 J8  1255  3999 J8  2902  2037 J8   455  7250 20706  6.7  5.4  0.61  0.10   2.08  -8.28  -2.48  -1.35  61   643     0  3.0
  5  4865 J8  1454  4955 J8  3579  2426 J8   566 10045 25164  6.3  5.2  0.76  0.11   9.73  -1.47   4.70   5.48  56   440     0  2.7
  6  5850 J8  1135  5928 J8  2964  2863 J8   570 11437 28512  5.6  4.4  1.46  0.10  20.84   7.37  15.19  15.53  59   130     3  2.3
  7  4744 J8  1297  3864 J8  2925  2835 J8   541 10632 26367  8.1  6.4  1.82  0.08  18.92   9.63  14.45  14.89  76   126     1  2.2
  8  3220 J8   996  2877 J8  2292  1985 J8   430  8115 21831  7.6  6.5  1.84  0.07  16.65   6.83  12.27  13.26  79   204     0  2.2
  9  2238 J8   636  3215 J8  2297  1166 J8   369  5042 17450  6.1  5.3  1.28  0.05  13.15   0.39   6.77   9.14  76   347     0  1.8
 10   871 J8   262  1409 J8  1225   608 J8   228  2314 13013  8.2  7.1  0.66  0.03  -2.86  -9.38  -5.75  -4.68  79   758     0  2.1
 11   248 J8   136  1150 J8   882   163 J8   105   634  8354  4.2  3.6  0.54  0.03 -12.77 -20.73 -16.51 -15.52  75  1052     0  1.9
 12    39 J8    18   482 J8   466    26 J8    12   122  5006  5.9  5.0  0.39  0.03 -20.88 -28.63 -24.39 -23.56  78  1336     0  1.5
 13  2394 J8  2059  2745 J8  1783  1312 J8  1074  5146 16790  6.5  5.4  0.90  0.07   1.18  -8.56  -3.20  -2.16  71  8023     4  2.3
 2002
  1   115 J8    93   300 J8   427    95 J8    70   383  7082  7.8  7.2  0.53  0.05 -13.20 -20.23 -16.77 -16.69  75  1086     0  2.1
  2   727 J8   340  1530 J8  1250   468 J8   193  1646 11678  6.2  5.0  0.41  0.07 -12.04 -20.23 -16.23 -15.29  67   965     0  3.2
  3  2204 J8   744  4467 J8  2675   900 J8   400  4091 16205  3.3  2.6  0.36  0.09  -4.89 -18.66 -11.22  -8.81  57   933     0  2.6
  4  3609 J8  1093  4247 J8  3306  1879 J8   645  7224 20670  6.1  5.0  0.64  0.10   0.56 -11.98  -4.86  -3.38  67   721     0  2.5
  5  5645 J8  1470  7163 J8  3624  2157 J8   566 10026 25124  4.0  3.1  0.84  0.11  15.00   1.34   9.13  10.04  50   319     4  2.8
  6  5652 J8   947  5485 J8  2420  2908 J8   429 11434 28503  6.3  4.8  1.57  0.10  20.02   6.11  14.29  14.68  60   158     0  2.3
  7  5119 J8  1092  5088 J8  2768  2636 J8   511 10646 26403  6.5  5.0  1.94  0.08  21.15   8.19  15.45  16.23  74   119     6  2.1
  8  3607 J8  1315  4216 J8  3412  1806 J8   488  8139 21867  6.5  5.6  1.48  0.07  16.57   3.28  10.59  12.18  78   261     0  2.1
  9  1987 J8   751  2241 J8  2404  1234 J8   427  5067 17486  7.6  6.8  1.37  0.05  11.15   2.22   6.98   8.31  82   349     0  2.3
 10   936 J8   394  2026 J8  1531   529 J8   188  2332 13054  6.7  5.4  0.93  0.03   1.45  -5.30  -1.87  -0.50  75   628     0  2.6
 11   264 J8   161   962 J8   902   173 J8    92   642  8395  6.4  5.4  0.78  0.03  -5.56 -11.76  -8.35  -7.51  78   810     0  2.5
 12    36 J8    16   379 J8   359    28 J8    15   123  5013  5.9  5.0  0.59  0.03 -12.75 -19.15 -15.89 -15.47  81  1063     0  1.1
 13  2492 J8  2171  3175 J8  2230  1234 J8  1020  5146 16790  6.1  5.1  0.95  0.07   3.12  -7.18  -1.56  -0.52  70  7412    10  2.3
 2003
  1   139 J8    89   842 J8   615    91 J8    64   377  7047  3.7  3.4  0.47  0.05 -16.00 -23.88 -19.60 -18.83  68  1186     0  2.5
  2   685 J8   324  1594 J8  1796   416 J8   182  1630 11638  6.7  5.4  0.63  0.07  -9.31 -14.58 -11.78 -10.93  70   848     0  2.9
  3  2150 J8   781  4056 J8  2360   927 J8   312  4067 16165  4.2  3.5  0.41  0.09  -7.28 -23.07 -14.53 -11.95  63  1039     0  2.2
  4  4012 J8  1008  4979 J8  2814  1966 J8   580  7198 20630  4.7  3.8  0.65  0.10   4.57  -8.56  -1.38   0.35  58   610     0  2.4
  5  4692 J8  1386  4909 J8  3312  2351 J8   538 10007 25088  5.7  4.5  0.91  0.11  12.22  -0.65   6.64   7.63  55   389     0  2.7
  6  5990 J8  1332  6499 J8  3601  2669 J8   622 11431 28494  5.8  4.3  1.57  0.10  20.53   7.29  14.71  15.07  65   133     0  2.3
