702040 GAMBELL                AK  -9  N63 47  W171 45     8  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 10   741 J8   373   826 J8   899   545 J8   204  2584 13316  8.1  7.6  1.28  0.13   3.24   0.82   2.10   2.26  76   505     0  8.1
 11   209 J8   125   387 J8   601   164 J8    70   833  9075  6.9  6.6  1.02  0.15  -1.14  -3.57  -2.34  -2.34  70   620     0  9.9
 12    46 J8    12    43 J8    80    44 J8    11   244  6203  7.0  6.4  0.50  0.17 -12.25 -15.01 -13.60 -13.84  72   991     0  9.8
 13  1788 J8  1442  1802 J8  1340  1026 J8   776  5288 16726  7.4  6.7  1.10  0.12  -1.23  -5.03  -3.16  -3.07  77  7806     0  8.1
 1992
  1   117 J8    73    74 J8   116   110 J8    66   528  7852  7.2  6.7  0.46  0.21 -10.40 -15.53 -13.04 -12.67  74   970     0 10.4
  2   571 J8   343   581 J8   758   444 J8   194  1871 12017  7.3  6.5  0.48  0.25 -10.99 -16.39 -13.64 -13.52  68   929     0  8.9
  3  1773 J8   627  1834 J8  1333  1148 J8   324  4365 16288  6.2  4.6  0.29  0.29 -15.97 -19.95 -18.09 -17.70  63  1125     0  8.0
  4  2309 J8  1031  1087 J8  1420  1792 J8   572  7435 20442  9.2  8.4  0.63  0.32  -2.90  -6.45  -4.53  -4.31  72   690     0  6.7
  5  2776 J8  1328  1248 J8  1739  2102 J8   537 10116 24419  9.3  8.6  0.87  0.31  -0.50  -3.27  -1.93  -1.82  73   627     0  6.0
  6  4068 J8  1815  2543 J8  2360  2528 J8   632 11413 26996  7.9  7.3  1.56  0.28   5.83   1.60   3.86   3.98  75   438     0  6.0
  7  3472 J8  1841  2376 J8  2941  2173 J8   728 10643 25386  8.1  7.4  2.02  0.24   8.54   5.73   7.06   7.18  77   347     0  5.1
  8  2447 J8  1452  1587 J8  2305  1618 J8   413  8228 21409  8.7  8.1  1.85  0.20   8.62   6.17   7.31   7.44  76   339     0  6.8
  9  1645 J8   527  1391 J8  1454  1134 J8   262  5234 17356  8.3  7.8  1.16  0.16   3.57   1.41   2.48   2.58  70   475     0  7.6
 10   696 J8   384   844 J8  1233   503 J8   217  2527 13215  8.0  7.3  1.12  0.13   0.33  -2.27  -0.90  -0.75  68   598     0  7.5
 11   173 J8    84   147 J8   212   157 J8    67   805  8975  9.0  8.2  0.85  0.12  -4.81  -7.98  -6.42  -6.49  70   742     0 10.1
 12    50 J8    15   138 J8   209    45 J8    11   241  6182  7.0  6.4  0.44  0.11 -11.14 -16.56 -14.11 -14.01  59   998     0  9.0
 13  1675 J8  1371  1154 J8   841  1146 J8   889  5284 16711  8.0  7.3  0.98  0.22  -2.48  -6.13  -4.33  -4.17  70  8278     0  7.7
 1993
  1   162 J8    98   423 J8   407   124 J8    72   547  7945  6.0  4.8  0.40  0.12 -12.68 -16.68 -14.55 -14.61  61  1023     0  6.6
  2   517 J8   314   677 J8   942   382 J8   155  1885 12055  8.2  7.2  0.60  0.14  -8.83 -13.72 -11.20 -11.18  55   829     0 10.1
  3  1668 J8   683  2009 J8  1618   997 J8   280  4344 16268  7.5  6.6  0.49  0.16 -11.04 -16.51 -14.14 -13.68  44   995     0  9.4
  4  3535 J8  1112  3992 J8  2852  1711 J8   420  7414 20419  6.0  4.9  0.64  0.17  -8.36 -12.39 -10.30  -9.92  64   861     0  9.8
  5  3043 J8  1477  1878 J8  2116  1987 J8   433 10102 24397  8.5  8.2  0.94  0.17   1.39  -1.24   0.14   0.23  79   566     0  7.1
  6  4104 J8  1390  2730 J8  1941  2555 J8   480 11412 26992  8.1  7.5  1.19  0.16   5.15   2.08   3.54   3.67  66   441     0  5.8
  7  2698 J8  1514  1175 J8  2055  2007 J8   491 10655 25408  9.5  9.1  2.21  0.14  10.90   7.72   9.28   9.37  56   280     0  6.0
  8  2964 J8  1274  2991 J8  2752  1580 J8   346  8248 21432  7.8  7.1  1.85  0.11   9.16   6.56   7.80   7.98  81   324     0  6.2
  9  1790 J8   848  1713 J8  1641  1138 J8   343  5256 17376  8.6  7.7  0.97  0.08   4.98   2.59   3.80   3.92  76   436     0  9.0
 10   711 J8   299   784 J8   802   530 J8   179  2544 13240  8.5  8.0  0.85  0.06   2.02  -0.18   0.98   1.16  84   540     0  7.6
 11   209 J8   118   429 J8   588   167 J8    84   814  9005  8.9  8.1  0.57  0.05  -2.05  -5.25  -3.55  -3.42  80   660     0  9.6
 12    58 J8    18   322 J8   274    45 J8    12   241  6192  6.0  5.2  0.46  0.05 -10.61 -15.05 -13.25 -13.23  68   966     0 11.7
 13  1788 J8  1450  1594 J8  1179  1102 J8   859  5289 16727  7.8  7.0  0.93  0.12  -1.66  -5.17  -3.45  -3.31  68  7921     0  8.2
 1994
  1   135 J8    85   356 J8   427   106 J8    50   541  7917  7.0  6.4  0.54  0.07 -12.74 -17.70 -15.47 -15.56  64  1040     0 10.2
  2   659 J8   435  1406 J8  1423   376 J8   169  1869 12018  6.4  5.7  0.58  0.09  -9.66 -13.92 -11.79 -11.57  80   843     0  8.5
  3  1561 J8   733  1941 J8  1675   934 J8   316  4320 16232  7.4  6.2  0.38  0.12 -15.65 -20.60 -18.31 -18.20  70  1130     0  9.9
  4  3441 J8  1187  3949 J8  2614  1658 J8   311  7389 20389  6.4  5.1  0.57  0.13  -8.27 -11.66  -9.89  -9.62  79   849     0  9.0
  5  2491 J8  1479  1220 J8  1976  1856 J8   576 10083 24363  9.3  8.7  1.09  0.14  -0.72  -2.63  -1.71  -1.59  89   620     0  7.1
  6  4289 J8  2055  3697 J8  3265  2233 J8   601 11409 26986  8.0  6.8  1.39  0.13   4.69   1.40   2.98   3.13  88   458     0  5.2
  7  4206 J8  1879  3521 J8  3090  2265 J8   514 10669 25437  7.8  7.1  1.87  0.11   8.95   4.44   6.80   6.93  73   361     0  5.2
  8  2694 J8  1352  2352 J8  2778  1586 J8   401  8271 21470  8.0  7.6  2.05  0.09   8.28   2.68   6.48   6.57  87   398     0  7.5
  9  1800 J8   794  1696 J8  1726  1165 J8   241  5280 17411  8.9  8.1  1.27  0.06   5.19   3.21   4.12   4.33  82   424     0  8.2
 10   809 J8   423  1046 J8  1275   561 J8   199  2563 13274  8.4  7.8  0.60  0.04  -1.04  -3.75  -2.30  -2.19  76   642     0  7.4
 11   290 J8   128  1120 J8   791   180 J8    88   823  9041  6.6  5.3  0.44  0.04  -7.12 -11.65  -9.23  -8.97  76   832     0  8.5
 12    61 J8    24   465 J9   460    44 J8    12   242  6196  6.5  5.3  0.42  0.04 -11.61 -17.48 -15.11 -15.03  70  1019     0 10.3
 13  1870 J8  1547  1897 J8  1235  1080 J8   828  5288 16728  7.6  6.7  0.93  0.09  -3.31  -7.30  -5.29  -5.15  78  8617     0  8.1
 1995
  1   159 J8   101   502 J8   533   117 J8    62   535  7888  7.3  5.9  0.47  0.06 -13.60 -17.95 -15.81 -15.74  74  1057     0  8.9
  2   656 J8   356  1494 J8  1408   372 J8   152  1853 11985  7.0  5.9  0.56  0.08 -10.85 -15.60 -13.38 -13.14  72   884     0  9.0
  3  1917 J8   606  2922 J8  1586   974 J8   296  4296 16192  6.6  5.2  0.52  0.10  -9.84 -15.85 -12.78 -12.25  69   966     0  5.7
  4  3204 J8  1218  3508 J8  2654  1603 J8   350  7364 20349  7.5  6.3  0.61  0.12  -6.62 -10.67  -8.54  -8.18  74   809     0  8.6
  5  3015 J8  1342  2046 J8  2122  1931 J8   365 10065 24331  8.9  8.4  1.12  0.13   0.72  -1.44  -0.41  -0.31  78   579     0  5.3
  6  3700 J8  1782  2659 J8  2779  2132 J8   419 11405 26974  8.7  8.0  1.37  0.13   4.66   1.81   3.14   3.26  78   453     0  5.6
  7  3590 J8  1644  2581 J8  2678  2129 J8   518 10683 25461  8.7  8.1  2.05  0.10   7.90   5.27   6.52   6.64  79   364     0  5.9
  8  2826 J8  1224  2231 J8  2381  1739 J8   370  8294 21506  8.6  7.9  2.01  0.08   9.51   6.83   8.12   8.28  77   315     0  4.9
  9  1854 J8   902  2126 J8  2208  1053 J8   241  5305 17448  7.8  7.5  1.44  0.05   7.49   5.16   6.23   6.42  73   360     0  8.2
 10   816 J8   327   868 J8   855   620 J8   208  2582 13314  8.7  8.1  0.71  0.04   1.77  -0.33   0.77   0.95  67   546     0  7.6
 11   237 J8   152   546 J8   822   176 J8    78   832  9073  8.1  7.4  0.45  0.03  -1.44  -3.84  -2.47  -2.48  66   629     0  7.9
 12    62 J8    22   335 J8   360    49 J8    15   244  6203  7.5  6.2  0.54  0.04  -5.78  -8.84  -7.37  -7.30  67   795     0 13.5
 13  1836 J8  1406  1818 J8  1055  1075 J8   807  5288 16727  7.9  7.1  0.99  0.08  -1.34  -4.62  -3.00  -2.82  73  7758     0  7.6
 1996
  1   155 J8   103   544 J8   539   108 J8    54   529  7858  7.6  6.3  0.50  0.06  -6.44 -11.47  -8.96  -8.99  70   846     0  8.5
  2   723 J8   285  1782 J8  1063   402 J8   145  1873 12019  5.4  4.3  0.40  0.08 -10.35 -16.85 -13.70 -13.57  63   926     0 10.2
  3  1889 J8   580  2617 J8  1391  1035 J8   286  4368 16296  7.1  6.0  0.62  0.10  -4.67  -9.20  -6.88  -6.43  71   783     0  8.7
  4  3428 J8  1200  4221 J8  2621  1551 J8   394  7438 20448  6.8  5.3  0.59  0.12  -7.90 -12.11 -10.00  -9.60  69   850     0  9.0
  5  3339 J8  1621  2337 J8  2841  2058 J8   475 10118 24423  9.0  8.0  1.02  0.13   2.30  -0.61   0.81   0.99  76   542     0  6.8
  6  4744 J8  1726  4341 J8  3268  2326 J8   395 11413 26996  7.3  6.4  1.41  0.12   5.80   2.67   4.11   4.24  74   423     0  6.8
  7  4021 J8  1816  3498 J8  3981  2158 J8   582 10641 25383  7.6  7.1  1.94  0.10  10.05   6.40   8.04   8.22  74   313     0  6.6
  8  2637 J8  1144  2048 J8  3050  1702 J8   475  8224 21401  8.5  8.1  1.80  0.08  10.18   6.28   8.54   8.77  77   313     0  6.8
  9  2190 J8   874  3425 J8  2538  1025 J8   334  5231 17347  6.4  5.9  1.12  0.05   6.36   3.62   4.98   5.24  72   400     0  8.3
 10  1049 J8   306  2313 J8  1316   569 J8   215  2525 13212  6.5  5.6  0.62  0.04   1.14  -1.53  -0.14   0.02  67   574     0  7.9
 11   332 J8   195  1604 J8  1270   158 J8    58   804  8973  5.6  4.1  0.67  0.03  -1.45  -4.49  -2.91  -2.79  70   639     0 10.6
 12    66 J8    32   484 J9   549    46 J8    19   240  6182  6.9  6.1  0.50  0.04  -6.44 -10.79  -8.84  -8.92  74   835     0 10.4
 13  2048 J8  1605  2435 J8  1266  1095 J8   846  5284 16711  7.0  6.1  0.93  0.08  -0.12  -4.01  -2.08  -1.90  71  7445     0  8.4
 1997
  1   188 J8   106  1054 J9   772   106 J8    52   548  7951  4.3  3.6  0.49  0.06 -11.85 -16.79 -14.46 -14.35  71  1012     0 11.6
  2   598 J8   300  1376 J8  1421   360 J8   146  1888 12060  6.6  5.9  0.51  0.08 -12.43 -17.30 -15.03 -14.89  70   929     0  9.9
  3  2177 J8   951  3796 J8  2580   920 J8   269  4347 16272  4.8  4.3  0.44  0.10  -6.83 -12.74  -9.84  -9.40  80   872     0  7.7
  4  2923 J8  1210  3019 J8  2679  1572 J8   410  7417 20425  7.5  6.6  0.68  0.12  -2.78  -6.69  -4.67  -4.41  84   692     0  7.9
  5  4407 J8  1955  4868 J8  3861  1878 J8   480 10104 24400  6.0  5.5  1.04  0.13   2.42  -0.81   0.79   0.97  87   543     0  6.4
  6  6341 J8  1848  8255 J8  4004  1842 J8   465 11412 26992  3.7  3.4  1.40  0.13   5.64   2.30   3.78   3.88  81   431     0  5.4
  7  4237 J8  1936  3710 J8  3258  2278 J8   536 10653 25404  7.3  6.6  2.15  0.10  10.30   6.93   8.57   8.69  77   301     0  5.5
  8  2829 J8  1414  2762 J8  3174  1595 J8   378  8245 21428  7.5  7.2  2.07  0.08  10.16   6.44   8.53   8.66  60   311     0  6.8
  9  1754 J8   808  1740 J8  2046  1135 J8   312  5252 17370  8.2  7.7  1.55  0.05   7.78   5.04   6.34   6.69  62   358     0  6.8
 10   992 J8   538  1958 J8  1916   532 J8   167  2542 13234  7.1  6.7  0.62  0.04   1.20  -1.15  -0.04   0.03  60   567     0  6.8
 11   234 J8   143   651 J8   791   167 J8    81   813  9001  8.3  7.0  0.53  0.03  -2.05  -5.19  -3.48  -3.42  77   658     0 11.4
 12    74 J8    30   661 J8   553    47 J8    20   241  6191  5.5  4.5  0.36  0.04 -14.25 -17.33 -15.78 -15.65  65  1058     0  9.1
 13  2229 J8  1994  2821 J8  2174  1036 J8   788  5289 16727  6.4  5.7  0.99  0.08  -1.06  -4.77  -2.94  -2.77  73  7733     0  7.9
 1998
  1   135 J8    68   458 J8   538   104 J8    53   542  7920  6.9  6.2  0.49  0.06 -16.01 -20.47 -18.25 -18.14  66  1134     0 11.7
  2   503 J8   242   844 J8  1120   363 J8   153  1871 12023  7.7  7.0  0.49  0.08 -10.85 -15.60 -13.38 -13.14  72   884     0 10.5
  3  1598 J8   743  1895 J8  1792   980 J8   303  4323 16234  8.3  7.0  0.64  0.10  -5.36 -10.90  -7.98  -7.64  79   820     0  9.1
  4  3079 J8  1382  3460 J8  3010  1558 J8   461  7392 20393  7.2  6.1  0.63  0.12  -2.99  -8.92  -5.83  -5.20  78   729     0  8.2
  5  3579 J8  1484  2684 J8  2747  2171 J8   578 10086 24366  8.4  7.4  0.97  0.13  -0.38  -5.24  -2.75  -2.33  82   655     0  7.1
  6  3481 J8  2038  2251 J8  3277  2211 J8   599 11409 26986  8.7  8.1  1.55  0.13   5.22   1.66   3.11   3.26  83   447     0  6.1
  7  3557 J8  1827  2950 J8  3593  2007 J8   472 10667 25432  8.0  7.7  2.11  0.10  10.28   6.05   7.94   8.19  82   315     0  5.7
  8  2847 J8  1395  2727 J8  2827  1525 J8   409  8268 21466  8.1  7.5  1.69  0.08   8.76   5.28   6.83   7.15  81   351     0  8.2
  9  2176 J8  1079  3501 J8  3096   945 J8   315  5277 17408  6.2  6.0  1.07  0.05   6.72   2.61   4.52   5.19  80   410     0  7.0
 10   888 J8   423  1434 J8  1656   566 J8   225  2561 13270  8.3  7.6  0.75  0.04   2.34  -0.45   1.06   1.34  73   539     0  9.1
 11   252 J8   138   720 J9   880   175 J8    78   822  9036  8.6  7.5  0.62  0.03  -4.81  -7.98  -6.42  -6.48  70   742     0  8.8
 12    57 J8    31   302 J9   426    45 J8    20   242  6197  7.5  6.7  0.47  0.04 -15.48 -20.89 -18.60 -18.68  64  1132     0 10.9
 13  1846 J8  1436  1935 J8  1162  1054 J8   820  5288 16727  7.8  7.1  0.96  0.08  -1.88  -6.24  -4.15  -3.87  76  8157     0  8.5
 1999
  1   204 J8   130  1356 J8   977    94 J8    49   536  7891  3.0  2.8  0.37  0.06 -16.92 -21.35 -19.06 -18.75  68  1161     0  9.4
  2   762 J8   440  2313 J8  1722   327 J8   131  1855 11990  4.4  3.8  0.35  0.08 -15.27 -21.91 -18.79 -18.30  74  1034     0  9.2
  3  1949 J8   857  3593 J8  2449   826 J8   300  4299 16195  5.0  4.2  0.43  0.10  -9.08 -13.88 -11.55 -11.18  75   924     0 10.8
  4  2810 J8  1301  3029 J8  2958  1528 J8   424  7367 20353  7.2  6.4  0.61  0.12  -7.52 -13.55 -10.50  -9.85  79   866     0  8.8
  5  3268 J8  1687  2570 J8  3291  1999 J8   569 10067 24335  8.0  7.3  0.80  0.13   1.42  -3.73  -1.23  -0.74  74   604     0  5.4
  6  4661 J8  2154  4392 J8  4286  2254 J8   541 11406 26975  6.7  6.3  1.67  0.13   6.39   1.75   3.81   4.02  79   428     0  5.9
  7  2944 J8  1901  1976 J8  3404  1912 J8   489 10681 25460  8.8  8.3  1.97  0.10   8.62   6.07   7.23   7.36  86   340     0  6.2
  8  2273 J8  1015  1274 J8  2158  1658 J8   377  8291 21498  9.2  8.7  1.78  0.08   7.98   5.73   6.85   7.02  87   356     0  7.7
  9  1791 J8   749  2154 J8  2225  1083 J8   431  5301 17442  8.2  7.6  1.22  0.05   5.99   3.71   4.83   5.06  87   404     0  7.8
 10   933 J8   342  1571 J8  1233   590 J8   231  2579 13310  8.2  7.6  0.56  0.04  -0.40  -1.96  -1.19  -1.15  75   605     0  9.0
 11   237 J8   138   768 J8  1181   161 J8    78   831  9069  8.0  7.4  0.39  0.03  -5.71  -8.70  -7.04  -6.90  78   766     0 10.3
 12    73 J8    27   790 J8   547    41 J8    11   243  6202  4.5  3.8  0.32  0.04 -17.35 -20.81 -19.03 -19.00  76  1160     0  8.5
 13  1825 J8  1437  2149 J8  1112  1040 J8   809  5288 16727  6.8  6.2  0.87  0.08  -3.49  -7.39  -5.47  -5.20  78  8648     0  8.2
 2000
  1   146 J8   123   651 J8   796    94 J8    57   530  7863  6.9  6.1  0.33  0.06 -16.06 -20.26 -18.15 -18.02  70  1131     0 11.0
  2   492 J8   306   780 J8  1230   348 J8   151  1875 12021  8.4  7.8  0.59  0.08  -8.82 -13.56 -11.18 -10.81  79   856     0 13.1
  3  2057 J8   912  3425 J8  2498   917 J8   314  4371 16298  5.6  4.7  0.52  0.10  -9.25 -13.68 -11.43 -11.15  77   924     0 11.2
  4  3491 J8  1462  4618 J8  3480  1449 J8   441  7442 20452  5.7  4.8  0.59  0.12  -6.59 -10.64  -8.58  -8.16  80   808     0  8.4
  5  2935 J8  1948  2265 J8  3807  1813 J8   436 10120 24425  7.9  7.6  0.80  0.13  -0.32  -2.91  -1.57  -1.44  84   618     0  6.8
  6  3813 J8  2258  3281 J8  4114  2043 J8   515 11413 26997  7.6  7.1  1.37  0.12   5.43   2.07   3.54   3.66  88   437     0  6.4
  7  3751 J8  1972  3412 J8  3929  1937 J8   520 10638 25377  7.5  7.1  1.81  0.10   9.03   5.23   7.07   7.27  87   347     0  5.9
  8  2175 J8  1148  1466 J8  2294  1485 J8   356  8221 21397  9.1  8.7  1.85  0.08   9.13   6.32   7.53   7.69  88   329     0  7.0
  9  1949 J8   945  2570 J8  2567  1039 J8   318  5228 17340  7.8  7.3  1.15  0.05   6.50   3.73   5.16   5.44  81   396     0  6.2
 10   847 J8   334  1254 J8  1044   589 J8   209  2522 13207  8.3  7.4  0.66  0.04   1.91  -0.42   0.69   0.87  74   545     0  9.5
 11   209 J8   140   391 J9   692   169 J8    99   803  8968  8.8  8.2  0.64  0.03  -1.62  -4.55  -2.97  -2.83  80   643     0 13.5
 12    53 J8    22   239 J9   313    43 J8    16   240  6183  7.5  6.6  0.68  0.04  -7.30 -12.29 -10.19 -10.14  71   872     0 11.5
 13  1827 J8  1451  2029 J8  1438   994 J8   744  5284 16711  7.6  7.0  0.92  0.08  -1.50  -5.08  -3.34  -3.13  80  7907     0  9.2
 2001
  1   154 J8   100   498 J9   521   113 J8    68   549  7951  7.5  7.0  0.44  0.06  -6.22 -12.05  -9.11  -9.03  75   851     0  9.1
  2   588 J8   377  1410 J8  1605   335 J8   121  1890 12064  6.3  5.8  0.50  0.08  -5.29 -13.93  -9.71  -9.68  75   782     0 12.3
  3  1876 J8   962  2921 J8  2484   902 J8   331  4350 16275  6.1  5.4  0.43  0.10 -11.37 -16.90 -14.19 -13.76  68  1006     0 10.7
  4  3891 J8  1095  4925 J8  2674  1682 J8   386  7421 20429  6.2  4.3  0.60  0.12  -3.02  -8.50  -5.53  -5.08  75   723     0  9.0
  5  3550 J8  2008  3077 J8  3825  1974 J8   575 10106 24403  7.2  6.8  0.79  0.13   1.75  -1.60   0.18   0.34  76   566     0  5.7
  6  4605 J8  2317  4664 J8  4401  2120 J8   576 11412 26991  6.5  6.0  1.44  0.13   7.77   3.05   5.29   5.45  81   388     0  7.0
  7  3745 J8  2026  3183 J8  4074  2105 J8   600 10651 25401  7.6  7.4  1.87  0.10   9.47   6.11   7.76   7.92  80   327     0  6.3
  8  2740 J8  1627  2569 J8  3253  1534 J8   425  8241 21425  7.8  7.6  1.86  0.08  10.18   6.67   8.47   8.69  81   307     0  8.6
  9  1783 J8   780  1862 J8  2467  1137 J8   296  5249 17368  8.0  7.7  1.27  0.05   7.31   4.63   5.99   6.26  82   371     0  7.8
 10   976 J8   413  1804 J8  1639   588 J8   189  2539 13228  7.7  6.9  0.56  0.04  -0.41  -2.53  -1.40  -1.33  67   614     0  8.9
 11   239 J8   148   647 J8   968   171 J8    75   812  8998  8.4  7.6  0.63  0.03  -3.80  -7.65  -5.68  -5.45  76   722     0 10.7
 12    62 J8    23   532 J9   581    42 J8    14   241  6191  6.2  5.8  0.31  0.04 -13.29 -17.84 -15.70 -15.63  74  1051     0  9.8
 13  2017 J8  1644  2341 J8  1497  1059 J8   807  5288 16727  7.1  6.5  0.89  0.08  -0.58  -5.05  -2.80  -2.61  76  7707     0  8.8
 2002
  1   190 J8   123   968 J9   815   109 J8    57   543  7922  4.6  3.8  0.35  0.06 -14.70 -19.41 -17.02 -16.83  75  1097     0 12.0
  2   608 J8   273  1330 J8  1155   379 J8   141  1873 12029  6.7  5.7  0.47  0.08 -11.00 -18.49 -14.98 -14.73  74   926     0 10.7
  3  1866 J8   817  3021 J8  2548   919 J8   319  4326 16237  5.8  5.1  0.66  0.10  -4.07 -10.58  -7.39  -7.18  59   795     0  8.1
  4  3234 J8  1467  4188 J8  3686  1425 J8   526  7395 20395  5.7  5.3  0.65  0.12  -2.86  -8.34  -5.47  -5.01  84   718     0  6.6
  5  4075 J8  2186  3987 J8  4207  1927 J8   568 10088 24368  7.1  6.7  1.17  0.13   2.41  -0.65   0.92   1.04  84   541     0  6.3
  6  5667 J8  2035  6581 J8  4415  2072 J8   648 11409 26989  5.2  4.6  1.51  0.13   8.28   3.05   5.37   5.58  79   380     0  4.9
  7  3507 J8  1893  2836 J8  3449  1982 J8   584 10665 25428  8.4  7.8  2.02  0.10   9.50   6.55   7.97   8.10  87   319     0  6.6
  8  2798 J8  1422  2534 J8  3033  1657 J8   388  8265 21463  7.9  7.4  1.54  0.08   9.94   7.05   8.42   8.66  83   305     0  6.7
  9  2023 J8   896  2525 J8  2413  1111 J8   336  5274 17406  7.9  6.9  1.40  0.05   7.84   5.43   6.61   6.83  82   351     0  7.0
 10   868 J8   534  1282 J8  1443   543 J8   223  2558 13267  8.6  7.8  1.06  0.04   3.70   1.75   2.83   2.94  81   484     0  9.7
 11   194 J8   127   186 J8   311   175 J8   109   821  9031  9.4  9.0  0.72  0.03  -1.10  -5.41  -3.35  -3.48  74   647     0 11.5
 12    51 J8    23   213 J8   337    43 J8    16   242  6195  8.7  8.2  0.62  0.04  -1.04  -7.55  -4.49  -4.89  75   701     0 10.2
 13  2090 J8  1801  2471 J8  1856  1029 J8   773  5288 16728  7.2  6.5  1.01  0.08   0.57  -3.88  -1.71  -1.58  78  7265     0  8.4
 2003
  1   177 J8   116   896 J8   768   105 J8    53   537  7896  5.7  5.1  0.52  0.06 -10.59 -14.64 -12.64 -12.63  82   959     0 10.0
  2   646 J8   353  1591 J8  1617   349 J8   110  1857 11993  6.2  5.8  0.41  0.08 -15.60 -18.37 -17.01 -16.85  77   989     0 12.2
  3  2070 J8   755  3892 J8  2447   852 J8   353  4302 16203  4.3  3.8  0.50  0.10  -8.89 -15.16 -11.98 -11.31  72   941     0  6.9
  4  2667 J8  1258  2721 J8  2649  1466 J8   388  7370 20358  7.6  6.8  0.75  0.12  -1.93  -5.69  -3.57  -3.26  78   664     0  8.6
  5  3480 J8  1628  2862 J8  3454  2039 J8   603 10070 24338  8.1  7.4  0.92  0.13   0.98  -1.69  -0.28  -0.11  75   579     0  6.2
  6  4766 J8  2215  4795 J8  4379  2188 J8   557 11406 26976  6.2  5.8  1.60  0.13   7.07   2.75   4.94   5.10  79   402     0  5.2
  7  3960 J8  1997  3612 J8  3857  2081 J8   580 10679 25457  7.4  6.8  2.03  0.10   9.13   6.50   7.71   7.83  79   326     0  6.1
