703500 KODIAK AIRPORT         AK  -9  N57 45  W152 30     5  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 10  1474 J8   727  2799 J8  2526   673 J8   213  3572 14026  5.7  5.2  1.01  0.04   8.06   1.27   5.03   6.20  75   424     0  4.5
 11   603 J8   234  1455 J8  1417   358 J8   125  1713 11008  6.9  6.5  0.91  0.03   4.53   0.03   2.51   3.31  81   482     0  4.3
 12   328 J8   139  1169 J8  1250   185 J8    46   975  9260  6.5  6.3  0.67  0.04   0.53  -4.01  -1.62  -1.51  71   622     0  6.0
 13  2260 J8  1492  2354 J8  1029  1248 J8   821  5964 16626  7.1  6.7  1.19  0.08   7.81   2.70   5.43   6.09  79  4768     0  4.7
 1999
  1   527 J8   278  1736 J8  1572   249 J8    88  1367 10296  4.8  4.5  0.61  0.06  -0.52  -5.61  -2.72  -2.05  70   663     0  5.6
  2  1162 J8   495  2477 J8  2019   550 J8   213  2855 13119  4.4  4.2  0.38  0.08  -2.77  -8.48  -5.35  -4.43  63   671     0  5.9
  3  1856 J8   816  2087 J8  2487  1092 J8   344  5270 16288  7.0  6.8  0.60  0.11   0.52  -4.77  -1.91  -1.12  72   634     0  4.9
  4  3076 J8  1465  2882 J8  2990  1655 J8   375  8064 19424  6.3  6.2  0.80  0.13   4.85  -0.77   2.26   3.05  69   489     0  5.4
  5  3884 J8  1799  3232 J8  3490  2107 J8   401 10366 22178  7.0  6.6  0.99  0.13   8.83   3.19   5.90   6.49  69   382     0  5.3
  6  3511 J8  1899  1943 J8  3054  2372 J8   562 11443 23674  8.5  8.2  1.89  0.13  10.85   7.01   8.88   9.18  84   282     0  4.6
  7  4260 J8  2142  3528 J8  4146  2190 J8   585 10857 22788  7.5  7.0  2.28  0.11  15.67  10.56  13.00  13.48  80   165     4  3.6
  8  3297 J8  1315  2616 J8  3104  1978 J8   532  8856 20203  7.6  7.1  2.27  0.08  15.04   9.84  12.56  13.22  81   183     0  3.4
  9  2496 J8  1084  2802 J8  2807  1320 J8   438  6196 17186  6.9  6.6  1.42  0.06  12.70   6.53   9.87  10.95  78   261     0  4.5
 10  1415 J8   450  1999 J8  1607   844 J8   284  3591 14054  7.3  6.1  0.99  0.04   6.52   0.65   3.94   4.96  72   457     0  4.5
 11   582 J8   292  1014 J8  1217   396 J8   151  1724 11032  7.9  7.5  0.81  0.03   3.20  -0.96   1.43   1.89  76   516     0  5.0
 12   325 J8   117   958 J8   919   210 J8    59   976  9266  6.8  6.5  0.65  0.04  -0.17  -6.05  -2.87  -2.54  71   665     0  4.9
 13  2199 J8  1401  2273 J8   805  1247 J8   802  5964 16626  6.8  6.4  1.14  0.08   6.23   0.93   3.75   4.42  74  5368     4  4.8
 2000
  1   477 J8   192  1154 J8  1020   296 J8    87  1359 10280  6.5  6.0  0.57  0.06  -1.96  -7.43  -4.33  -3.86  67   714     0  5.2
  2   697 J8   348   456 J8   686   573 J8   205  2875 13145  8.6  8.5  0.79  0.08   3.14  -1.05   1.28   1.94  87   501     0  4.0
  3  1800 J8   934  1542 J8  1919  1164 J8   279  5338 16365  8.1  7.6  0.79  0.11   3.74  -1.03   1.51   2.20  81   526     0  5.2
  4  2776 J8  1340  2117 J8  2557  1737 J8   350  8130 19495  7.6  7.4  0.84  0.13   5.53   0.80   3.25   3.95  78   455     0  4.5
  5  4714 J8  1686  4497 J8  3671  2194 J8   561 10410 22234  6.3  5.6  0.90  0.13  10.27   3.67   7.24   8.00  65   352     0  4.5
  6  3760 J8  1459  2190 J8  2424  2504 J8   394 11448 23680  8.4  7.7  1.43  0.13  11.02   6.03   8.91   9.36  83   294     0  4.1
  7  3740 J8  1420  2137 J8  2345  2503 J8   519 10823 22740  8.4  7.8  1.96  0.10  14.02   8.80  11.68  12.14  85   214     0  2.9
  8  4007 J8  1087  3841 J8  2541  1988 J8   445  8796 20131  6.8  5.9  2.12  0.08  17.11  10.27  13.85  14.83  70   145     1  4.1
  9  2665 J8  1080  3442 J8  2975  1227 J8   404  6128 17112  6.3  6.0  1.62  0.05  12.81   6.37   9.84  10.89  75   262     0  3.9
 10  1276 J8   470  1992 J8  2088   744 J8   228  3534 13975  7.4  6.7  1.13  0.04   7.85   2.18   5.23   6.35  78   413     0  4.7
 11   685 J8   297  1716 J8  1562   367 J8   136  1692 10965  7.0  6.7  0.96  0.03   5.72   0.29   3.41   4.19  84   460     0  4.7
 12   270 J8   134   712 J8  1037   183 J8    41   972  9252  7.9  7.5  0.81  0.04   4.68   0.43   2.80   3.09  86   489     0  6.3
 13  2239 J8  1572  2150 J8  1227  1290 J8   871  5959 16615  7.4  7.0  1.16  0.08   7.83   2.44   5.39   6.09  78  4826     1  4.5
 2001
  1   434 J8   208  1009 J8  1185   277 J8    76  1383 10339  7.2  6.8  0.73  0.06   3.16  -2.42   0.80   1.61  83   557     0  5.6
  2  1057 J8   517  1801 J8  1786   594 J8   173  2892 13178  6.2  5.9  0.75  0.08   3.58  -1.98   1.18   2.12  80   491     0  4.9
  3  2070 J8  1041  2504 J8  2604  1096 J8   300  5318 16347  6.5  6.1  0.76  0.11   3.85  -1.59   1.25   2.12  79   533     0  5.6
  4  2778 J8  1063  1977 J8  2112  1838 J8   374  8112 19480  7.7  7.4  0.87  0.13   6.02   0.99   3.63   4.30  82   445     0  5.1
  5  4448 J8  1530  3752 J8  2988  2344 J8   434 10399 22223  7.4  6.5  0.94  0.13   8.55   2.54   5.76   6.42  79   396     0  4.9
  6  5353 J8  2160  5286 J8  4264  2243 J8   515 11448 23681  5.7  5.4  1.45  0.13  15.39   8.20  12.04  12.73  73   198     2  4.1
  7  4013 J8  1570  2649 J8  2764  2472 J8   366 10833 22753  8.3  7.7  2.35  0.11  16.11  10.30  13.12  13.65  80   159     0  2.9
  8  3283 J8  1404  2541 J8  2650  1959 J8   467  8813 20148  7.7  7.0  2.17  0.08  16.25  10.89  13.56  14.22  84   148     0  3.8
  9  2111 J8   961  1762 J8  2094  1370 J8   336  6147 17129  8.0  7.5  1.51  0.06  12.53   7.28  10.09  10.99  83   253     0  4.2
 10  1462 J8   472  2771 J8  2005   709 J8   251  3550 13994  5.3  5.1  0.95  0.04   6.09  -0.30   3.13   4.41  68   479     0  4.3
 11   563 J8   238   987 J8  1260   397 J8   149  1701 10983  7.4  7.1  0.78  0.03   3.06  -1.87   0.88   1.58  83   532     0  4.9
 12   347 J8   136  1354 J8  1179   189 J8    51   973  9253  6.0  5.6  0.57  0.04  -0.55  -6.17  -3.30  -3.07  74   672     0  5.5
 13  2327 J8  1671  2366 J8  1219  1291 J8   856  5964 16626  7.0  6.5  1.15  0.08   7.84   2.15   5.18   5.92  79  4862     2  4.6
 2002
  1   423 J8   228   845 J8  1034   287 J8   102  1375 10322  7.8  7.4  0.99  0.06   2.08  -2.47   0.15   0.69  80   574     0  5.5
  2   927 J8   390  1166 J8  1262   624 J8   175  2875 13149  7.6  7.0  0.75  0.08   1.76  -3.80  -0.76  -0.03  79   542     0  5.5
  3  1978 J8  1077  2459 J8  2806  1049 J8   328  5295 16318  6.7  6.4  0.67  0.11   2.35  -2.25   0.25   0.99  67   567     0  4.7
  4  3668 J8  1176  3645 J8  2839  1841 J8   446  8090 19451  5.7  5.4  0.87  0.13   6.73  -0.40   3.46   4.60  60   455     0  4.2
  5  4071 J8  1989  3379 J8  3930  2159 J8   584 10384 22203  7.3  6.7  1.24  0.13  10.47   4.39   7.79   8.47  74   338     0  3.4
  6  4326 J8  2075  3353 J8  3702  2352 J8   462 11445 23678  7.6  7.0  1.52  0.13  12.48   6.84   9.73  10.22  84   260     0  3.7
  7  3850 J8  1825  2793 J8  3058  2228 J8   499 10844 22770  7.8  7.4  2.12  0.11  15.06   9.74  12.33  12.82  81   184     0  3.6
  8  3824 J8  1434  3621 J8  3200  1920 J8   473  8833 20175  7.3  6.6  2.06  0.08  16.09  10.09  13.04  13.82  81   162     0  2.7
  9  2714 J8  1146  3179 J8  2592  1319 J8   304  6170 17156  7.0  6.2  1.61  0.06  13.32   7.33  10.51  11.49  72   240     0  3.9
 10  1333 J8   757  2064 J8  2326   706 J8   212  3569 14021  7.2  6.8  1.49  0.04  10.11   4.42   7.75   8.60  84   343     0  4.7
 11   556 J8   200   965 J8  1013   399 J8   135  1712 11006  7.9  7.2  1.20  0.03   7.21   2.57   5.31   6.18  86   403     0  5.1
 12   343 J8   110  1171 J8  1162   210 J8    58   975  9259  6.2  6.0  0.79  0.04   1.85  -3.68  -0.44   0.26  77   597     0  4.5
 13  2334 J8  1576  2387 J8  1099  1258 J8   812  5964 16626  7.2  6.7  1.28  0.08   8.29   2.73   5.76   6.51  77  4665     0  4.3
 2003
  1   297 J8   101   284 J8   514   256 J8    68  1368 10301  8.6  8.5  1.06  0.06   4.09   0.36   2.46   2.63  83   499     0  5.9
  2   847 J8   427   896 J8  1192   603 J8   168  2858 13123  8.3  7.9  1.19  0.08   5.65   1.37   3.60   4.39  85   415     0  3.6
  3  2031 J8   888  2424 J8  2255  1104 J8   226  5273 16290  6.8  6.5  0.67  0.11   2.38  -2.64   0.04   0.70  65   572     0  5.7
  4  2959 J8  1437  2480 J8  2998  1731 J8   464  8067 19427  7.4  6.8  1.01  0.13   7.72   1.76   4.93   5.78  68   408     0  4.5
  5  3837 J8  1466  2781 J8  2988  2318 J8   493 10368 22181  7.3  6.8  1.11  0.13  10.51   4.27   7.59   8.28  69   339     0  4.6
  6  3538 J8  1501  1767 J8  2165  2481 J8   445 11443 23674  8.9  8.4  1.81  0.13  11.93   7.54   9.81  10.17  86   258     0  3.8
  7  4352 J8  1836  3531 J8  3480  2387 J8   520 10855 22786  7.5  6.7  2.20  0.11  16.22  10.53  13.44  13.92  81   158     4  3.6
  8  3713 J8  1312  3365 J8  2752  1954 J8   436  8853 20200  7.3  6.5  2.09  0.08  16.47   9.72  13.20  14.15  81   164     1  3.4
  9  2798 J8  1085  3786 J8  3011  1246 J8   369  6193 17183  5.8  5.5  1.40  0.06  13.13   5.37   9.64  10.99  74   272     0  4.5
 10  1200 J8   586  1336 J8  1589   809 J8   234  3588 14049  8.3  7.8  1.37  0.04   9.04   4.09   6.92   7.78  83   365     0  4.9
