703210 DILLINGHAM (AMOS)      AK  -9  N59  3  W158 31    29  1010
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  3  2117 J8   996  3132 J8  2812   992 J8   319  5091 16303  5.7  5.3  0.63  0.10  -0.98  -6.83  -4.04  -3.04  64   689     0  4.1
  4  3280 J8  1448  3693 J8  3447  1546 J8   470  7945 19625  5.5  5.2  0.83  0.11   2.08  -3.08  -0.45   0.27  62   565     0  3.9
  5  4272 J8  1896  4061 J8  3932  2130 J8   627 10318 22575  6.0  5.7  1.16  0.12  11.37   2.80   7.12   8.11  62   349     0  3.3
  6  4732 J8  1807  3878 J8  3793  2560 J8   573 11427 24198  6.5  6.2  1.60  0.11  15.94   7.19  11.60  12.33  64   204     1  3.0
  7  3834 J8  1656  2588 J8  3035  2423 J8   352 10800 23205  7.6  7.5  2.03  0.10  16.65   9.62  13.07  13.77  68   161     0  3.2
  8  3118 J8  1402  2447 J8  2633  1933 J8   322  8713 20406  6.6  6.6  1.98  0.07  16.71   9.00  12.80  13.89  69   170     0  2.6
  9  2163 J8  1066  2213 J8  2590  1278 J8   361  5981 17201  7.4  7.1  1.51  0.05  12.31   6.00   9.01  10.10  67   275     0  3.6
 10  1137 J8   572  1501 J8  1788   724 J8   167  3351 13881  7.4  6.8  1.38  0.04   7.49   2.25   4.75   5.63  69   417     0  4.9
 11   437 J8   235   632 J8  1171   333 J8   134  1509 10663  7.7  7.5  1.02  0.03   3.13  -1.40   1.10   1.74  68   524     0  4.8
 12   245 J8    87   816 J8   967   168 J8    39   796  8759  6.4  5.9  0.72  0.04  -3.71  -8.66  -5.92  -5.27  71   760     0  3.4
 13  2199 J8  1628  2193 J8  1318  1239 J8   869  5814 16640  6.9  6.5  1.19  0.07   6.08  -0.23   2.92   3.71  68  5601     1  3.8
 2003
  1   346 J8   157   715 J8   867   250 J8    86  1174  9890  6.8  6.0  0.89  0.05  -1.15  -6.03  -3.64  -3.35  66   680     0  6.0
  2   622 J8   309   407 J8   759   524 J8   176  2640 12920  9.3  8.9  1.03  0.07   1.75  -1.83  -0.32   0.07  90   514     0  4.3
  3  2408 J8   978  4107 J8  2956   936 J8   330  5068 16274  3.6  3.5  0.46  0.10  -2.24  -9.79  -5.95  -4.70  50   755     0  5.4
  4  3009 J8  1153  2580 J8  2297  1817 J8   350  7922 19597  6.1  6.0  0.85  0.11   6.33  -1.63   2.33   3.45  70   479     0  4.1
  5  4232 J8  1960  3764 J8  3745  2184 J8   520 10302 22554  6.2  5.9  1.03  0.12  11.33   2.20   6.91   7.85  67   359     0  3.5
  6  3614 J8  1401  1950 J8  2147  2531 J8   366 11425 24194  8.4  8.2  1.71  0.11  15.23   7.74  11.44  12.09  76   206     1  3.3
  7  3983 J8  1818  2891 J8  3180  2401 J8   417 10811 23222  7.0  6.7  2.18  0.10  17.87  10.04  13.95  14.61  74   142     6  3.5
