703400 ILIAMNA ARPT           AK  -9  N59 45  W154 55    57  1006
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 12   161 J5    56   164 J7   336   144 J5    33   706  8468  8.0  7.6  0.73  0.17  -4.41 -11.46  -7.57  -7.05  76   814     0  5.0
 13  1901 J5  1391  1583 J7   907  1212 J5   855  5734 16647  7.8  7.4  1.16  0.11   5.18  -1.13   1.99   2.72  70  5929     0  4.9
 1992
  1   274 J5   135   245 J7   496   238 J5    96  1062  9625  7.7  7.2  0.65  0.21  -3.78  -9.43  -6.32  -6.13  69   773     0  5.2
  2   841 J5   361  1173 J7  1316   559 J5   181  2535 12816  5.1  5.1  0.55  0.25  -9.73 -17.64 -13.41 -12.24  60   929     0  3.7
  3  1553 J5   926  1105 J7  1886  1110 J5   312  5016 16339  7.4  6.9  0.56  0.28  -2.06  -8.78  -5.29  -4.38  66   736     0  5.0
  4  3668 J5  1342  3474 J7  2767  1917 J5   438  7900 19761  4.9  4.5  0.64  0.30   4.25  -3.27   0.73   1.77  57   535     0  4.2
  5  4750 J6  1554  3838 J7  3020  2577 J6   534 10305 22824  5.1  4.8  1.05  0.29  10.09   0.88   5.77   6.74  54   398     0  4.1
  6  3761 J6  1483  1696 J7  2290  2728 J6   444 11422 24514  8.3  8.2  1.53  0.26  14.51   6.79  10.49  11.16  65   230     0  4.8
  7  3450 J5  1324  1663 J7  1987  2486 J5   403 10758 23432  8.5  8.2  2.00  0.23  16.73   9.38  12.55  13.27  69   163     0  3.5
  8  2403 J5  1125  1033 J7  1547  1851 J5   355  8616 20501  9.1  8.8  1.97  0.19  14.52   9.22  11.79  12.45  67   200     0  4.5
  9  2221 J5   860  2270 J7  2217  1312 J5   355  5843 17186  6.2  6.0  1.21  0.15   8.39   0.57   4.48   5.65  67   416     0  5.0
 10  1058 J5   481  1379 J7  1660   682 J5   225  3204 13759  6.6  6.3  0.95  0.13   3.60  -2.52   0.35   1.32  72   551     0  4.7
 11   360 J5   161   400 J7   527   296 J5   107  1386 10423  8.3  7.9  0.77  0.11  -0.50  -6.18  -3.09  -2.61  80   650     0  4.7
 12   165 J6    63   258 J7   470   141 J6    37   702  8456  7.4  7.0  0.72  0.11  -4.10 -10.01  -7.07  -6.90  80   787     0  4.8
 13  2042 J5  1573  1545 J7  1161  1325 J5   963  5729 16637  7.0  6.8  1.05  0.21   4.33  -2.58   0.91   1.68  67  6369     0  4.5
 1993
  1   320 J6   198   722 J7   937   212 J6    75  1085  9686  6.0  5.9  0.57  0.12  -7.07 -13.60 -10.18  -9.70  71   889     0  4.8
  2   769 J6   263  1015 J7  1043   547 J6   153  2551 12849  6.8  6.3  0.77  0.13  -2.56  -8.25  -5.05  -4.11  71   664     0  5.1
  3  1694 J6   841  1672 J7  2203  1062 J6   346  4996 16314  7.4  7.1  0.65  0.14   1.01  -5.51  -2.15  -1.20  70   638     0  4.6
  4  3137 J6  1179  2539 J7  2624  1902 J6   445  7881 19743  7.5  6.8  0.87  0.15   7.64   0.64   3.96   4.99  68   426     0  4.4
  5  4223 J6  1841  3411 J7  3288  2278 J6   338 10293 22810  6.9  6.6  1.38  0.15  13.09   4.40   8.71   9.64  68   297     0  4.5
  6  4951 J6  1673  3760 J7  3032  2690 J6   416 11421 24513  7.1  6.7  1.51  0.15  15.97   7.53  11.72  12.50  66   198     1  4.3
  7  4321 J5  1693  3478 J7  3277  2342 J5   502 10769 23449  7.2  7.0  2.11  0.12  18.89  10.64  14.66  15.41  72   113     3  3.8
  8  2690 J5  1125  1536 J7  2239  1932 J5   396  8634 20520  8.7  8.3  2.13  0.10  16.28  10.47  13.18  13.96  77   155     1  4.3
  9  1926 J5   744  1591 J7  2101  1294 J5   330  5863 17214  8.2  7.8  1.55  0.07  11.43   5.64   8.49   9.34  78   294     0  5.2
 10  1079 J5   571  1565 J7  2017   662 J5   205  3221 13785  7.2  6.6  1.11  0.05   6.74   1.13   3.84   4.88  76   446     0  4.3
 11   428 J5   237   852 J7  1222   292 J5   111  1395 10443  8.3  7.5  0.83  0.05   0.86  -5.17  -1.92  -1.31  77   615     0  5.1
 12   183 J5    73   402 J7   571   146 J5    41   703  8455  8.4  7.5  0.73  0.05   0.45  -5.93  -2.45  -2.59  79   653     0  5.1
 13  2143 J5  1695  1879 J7  1150  1280 J5   919  5734 16648  7.5  7.0  1.18  0.11   6.89   0.16   3.57   4.32  73  5388     5  4.6
 1994
  1   260 J5   112   419 J7   694   211 J5    84  1078  9669  7.9  7.8  0.76  0.07  -2.28  -8.45  -4.94  -4.50  77   735     0  4.2
  2  1165 J5   471  2783 J7  1763   492 J5   153  2534 12820  3.7  3.4  0.64  0.08  -5.94 -12.31  -9.18  -8.07  64   769     0  5.0
  3  1974 J5   929  2819 J7  2917   977 J5   340  4972 16281  6.2  5.7  0.61  0.10  -3.39 -10.09  -6.59  -5.76  66   777     0  5.9
  4  2890 J6  1207  2652 J7  2984  1668 J6   385  7858 19713  7.0  6.5  0.78  0.12   5.34  -2.23   1.47   2.58  73   503     0  4.0
  5  3596 J6  1767  2308 J7  3041  2280 J6   412 10277 22784  8.0  7.8  1.07  0.12  10.63   2.95   6.67   7.50  69   358     0  4.6
  6  4906 J6  1885  4354 J7  3596  2361 J6   425 11419 24509  6.9  6.4  1.59  0.12  15.96   6.86  11.23  12.00  70   208     0  4.1
  7  3537 J6  1500  2103 J7  2795  2329 J6   348 10781 23466  8.4  8.3  2.07  0.10  15.92   9.30  12.40  13.02  77   177     0  4.4
  8  3278 J5  1420  2936 J7  3146  1773 J5   418  8655 20546  7.5  7.4  2.26  0.08  16.58   9.10  12.74  13.68  77   170     0  4.0
  9  2160 J5   861  2287 J7  2577  1279 J5   351  5887 17235  7.3  7.1  1.41  0.05  12.24   5.66   8.75   9.90  74   281     0  4.4
 10  1275 J5   582  2325 J7  2426   662 J5   274  3240 13812  6.7  6.0  0.84  0.04   2.54  -3.00  -0.03   0.77  67   575     0  5.4
 11   449 J5   169  1218 J7  1345   291 J5   117  1405 10467  6.3  5.7  0.66  0.03  -3.86 -10.78  -7.14  -6.61  70   770     0  5.8
 12   202 J5    88   570 J7   805   150 J5    45   704  8461  7.3  6.9  0.59  0.04  -5.93 -12.89  -9.00  -8.50  77   860     0  5.8
 13  2141 J5  1521  2231 J7  1084  1206 J5   857  5734 16647  6.9  6.6  1.11  0.08   4.82  -2.16   1.36   2.17  72  6183     0  4.8
 1995
  1   351 J5   178  1118 J7  1272   208 J5    73  1071  9643  6.4  6.1  0.68  0.05  -4.64 -10.20  -7.18  -6.62  75   798     0  4.7
  2   902 J5   495  1787 J7  2175   482 J5   184  2517 12790  6.1  5.7  0.66  0.07  -2.68  -8.48  -5.61  -4.97  67   670     0  5.0
  3  2495 J5   748  4655 J7  2662   855 J5   338  4949 16261  3.8  3.5  0.59  0.09  -4.81 -12.78  -8.92  -7.50  54   841     0  4.3
  4  2928 J6  1329  2284 J7  2541  1780 J6   390  7835 19686  7.7  7.2  0.88  0.11   6.89  -0.38   3.03   4.12  73   452     0  4.0
  5  3623 J6  1542  2405 J7  2892  2316 J6   398 10261 22763  8.1  7.8  1.17  0.11  10.75   3.36   6.93   7.77  69   350     0  4.9
  6  4211 J5  1578  2865 J6  2956  2531 J5   384 11416 24504  7.9  7.6  1.66  0.11  14.88   6.96  11.08  11.81  67   222     0  4.1
  7  3752 J5  1570  2391 J6  2780  2365 J5   396 10793 23485  8.1  8.1  2.23  0.09  16.80  10.11  13.36  13.99  73   151     0  3.8
  8  2876 J5  1237  1965 J7  2589  1915 J5   400  8676 20574  8.0  8.0  1.95  0.07  15.56   9.62  12.64  13.43  75   178     0  4.2
  9  2043 J5   873  1666 J7  2231  1373 J5   304  5910 17261  8.2  8.1  1.79  0.05  13.78   8.67  11.11  11.91  81   213     0  4.4
 10  1224 J5   655  1771 J7  1903   711 J5   203  3259 13841  7.0  6.4  1.00  0.03   6.17  -0.25   2.92   3.87  70   476     0  4.5
 11   558 J5   253  1957 J7  1705   271 J5   119  1416 10495  4.4  4.2  0.63  0.03  -4.07  -9.67  -7.11  -6.10  71   756     0  5.0
 12   183 J5    94   442 J7   817   140 J5    33   706  8468  7.6  7.4  0.74  0.03  -0.31  -5.45  -2.91  -2.53  71   657     0  5.3
 13  2096 J5  1423  2109 J7  1021  1246 J5   908  5734 16648  6.9  6.7  1.17  0.07   5.69  -0.71   2.45   3.27  70  5765     0  4.5
 1996
  1   335 J5   148  1240 J7  1344   190 J5    73  1063  9627  5.5  5.3  0.56  0.05  -8.06 -12.85 -10.44  -9.74  68   892     0  4.5
  2   831 J5   431  1322 J7  1488   525 J5   190  2538 12820  7.2  6.4  0.56  0.07  -6.75 -13.47  -9.95  -9.34  69   825     0  5.4
  3  2213 J5  1046  3721 J7  3251   905 J5   337  5019 16341  5.1  4.9  0.76  0.09   3.18  -4.52  -0.82   0.51  67   589     0  3.4
  4  2924 J5  1226  2528 J7  2680  1675 J5   370  7903 19766  7.5  7.1  0.77  0.11   5.42  -2.27   1.36   2.46  67   503     0  4.1
  5  4558 J5  1648  4302 J7  3622  2187 J5   569 10307 22825  6.4  6.2  1.14  0.12  13.67   3.03   8.45   9.58  62   309     0  4.1
  6  4502 J5  1919  3414 J7  3854  2531 J5   621 11422 24515  7.4  7.0  1.51  0.11  15.33   7.06  11.35  12.10  67   214     0  4.5
  7  3292 J7  1453  1665 J7  2911  2404 J7   537 10756 23430  8.5  8.5  1.90  0.09  15.78   9.17  12.41  13.00  78   182     0  4.7
  8  2582 J6  1020  1296 J7  2028  1917 J6   331  8613 20498  8.9  8.7  1.78  0.07  14.78   8.77  11.64  12.40  82   203     0  3.8
  9  2237 J5   955  2430 J7  2549  1268 J5   307  5840 17186  7.1  6.8  1.20  0.05   9.81   3.26   6.46   7.57  74   354     0  4.4
 10  1461 J5   591  2647 J7  1984   728 J5   233  3202 13756  5.5  5.2  0.82  0.03   2.69  -4.61  -1.17   0.02  68   598     0  4.8
 11   512 J5   211  1178 J7  1218   332 J5   106  1385 10419  6.4  6.0  0.88  0.03  -1.03  -5.75  -3.45  -2.71  72   652     0  5.4
 12   245 J5    68  1030 J7   829   154 J5    35   702  8454  5.4  4.9  0.57  0.03  -8.71 -15.58 -12.16 -11.63  70   945     0  5.0
 13  2141 J6  1515  2231 J7  1118  1235 J6   882  5729 16636  6.7  6.4  1.04  0.07   4.68  -2.31   1.14   2.02  70  6265     0  4.5
 1997
  1   345 J5   137   912 J7   920   235 J5    95  1086  9687  6.2  5.8  0.55  0.05  -8.50 -13.80 -11.08 -10.40  73   914     0  5.1
  2   730 J5   268   638 J7   895   584 J5   157  2553 12853  8.9  8.4  0.81  0.07   2.46  -2.07   0.18   0.75  80   508     0  5.3
  3  2448 J5   894  3696 J7  2406  1058 J5   299  4999 16317  5.4  4.6  0.49  0.09  -2.16 -10.16  -6.27  -4.78  62   759     0  3.9
  4  3135 J5  1341  2803 J7  2974  1805 J5   422  7884 19746  7.0  6.7  0.81  0.11   6.03  -1.12   2.40   3.52  62   476     0  5.0
  5  4331 J5  1897  3729 J6  3853  2250 J5   460 10295 22812  6.9  6.5  1.29  0.11  12.89   3.62   8.46   9.47  65   312     0  4.3
  6  4916 J5  1790  4207 J7  3749  2494 J5   584 11422 24513  7.0  6.4  1.55  0.11  17.62   8.11  13.11  13.98  66   170     7  3.5
  7  4256 J5  1600  3187 J7  3313  2457 J5   573 10767 23445  7.6  7.4  2.28  0.09  19.15  11.25  15.11  15.78  76    97     0  3.8
  8  3591 J5  1175  3234 J7  2632  1950 J5   449  8631 20517  7.3  6.9  2.19  0.07  17.35  10.57  13.84  14.79  78   135     0  4.3
  9  2109 J5   980  1984 J7  2506  1303 J5   306  5860 17212  8.1  7.8  1.63  0.05  13.28   7.87  10.48  11.41  80   233     0  5.0
 10  1505 J5   567  3237 J7  1961   633 J5   206  3219 13780  5.4  5.0  0.75  0.03   1.82  -4.62  -1.48  -0.47  67   612     0  5.1
 11   464 J5   191   874 J7  1132   332 J5   120  1394 10440  7.9  7.3  0.79  0.03   1.65  -3.73  -0.88  -0.44  80   581     0  5.6
 12   225 J8    75   666 J8   765   166 J8    38   703  8455  6.9  6.6  0.49  0.03  -6.80 -15.13 -11.01 -10.43  72   908     0  4.8
 13  2338 J5  1700  2431 J7  1338  1272 J5   890  5734 16648  7.0  6.6  1.13  0.07   6.23  -0.77   2.74   3.60  72  5706     7  4.6
 1998
  1   308 J8   122   739 J8   943   226 J8    87  1079  9670  6.9  6.6  0.64  0.05  -5.98 -12.35  -9.01  -8.37  74   852     0  4.8
  2   909 J8   454  1431 J8  1712   565 J8   160  2536 12824  7.1  6.6  0.74  0.07  -1.25  -8.43  -4.75  -3.88  79   649     0  3.8
  3  1662 J8   521  1358 J8  1599  1183 J8   211  4975 16285  8.2  7.9  0.83  0.09   1.78  -3.36  -0.53   0.14  75   593     0  5.8
  4  3231 J8  1368  2928 J8  3015  1793 J8   423  7861 19716  7.5  6.9  0.80  0.11   5.54  -1.07   2.41   3.31  74   483     0  4.9
  5  3166 J8  1402  1750 J8  2356  2169 J8   323 10279 22789  8.6  8.1  1.05  0.11   7.74   2.39   4.99   5.37  80   411     0  5.6
  6  4888 J8  2132  4464 J8  4292  2265 J8   525 11419 24508  6.7  6.4  1.55  0.11  13.67   6.65  10.20  10.85  75   245     0  4.9
  7  4062 J8  1498  3364 J8  3226  2247 J8   351 10779 23464  7.2  7.1  1.93  0.09  16.05   9.80  12.86  13.41  80   167     0  3.7
  8  3007 J8  1240  2207 J8  2381  1915 J8   387  8652 20541  7.8  7.6  1.79  0.07  13.31   7.81  10.65  11.32  82   241     0  4.4
  9  2152 J8   911  2424 J8  2496  1195 J8   342  5883 17223  7.4  7.3  1.35  0.05  11.21   5.42   8.37   9.27  80   300     0  4.4
 10  1251 J8   694  1988 J8  2265   706 J8   204  3238 13809  7.2  6.7  0.90  0.03   5.79  -0.78   2.38   3.26  78   491     0  4.5
 11   466 J8   167   938 J8  1078   340 J8   118  1404 10463  7.1  6.9  0.85  0.03   1.37  -3.52  -0.87  -0.30  79   582     0  5.0
 12   241 J8    81   932 J8   908   157 J8    48   704  8460  5.8  5.5  0.53  0.03  -8.84 -14.48 -11.49 -11.15  74   930     0  4.8
 13  2112 J8  1553  2044 J8  1114  1230 J8   823  5734 16646  7.3  7.0  1.08  0.07   5.03  -0.99   2.10   2.77  77  5944     0  4.7
 1999
  1   377 J8   215  1142 J8  1282   223 J8    72  1071  9645  6.1  5.5  0.53  0.05  -8.99 -15.54 -12.07 -11.75  76   948     0  5.3
  2  1122 J8   415  2925 J8  2207   485 J8   217  2519 12795  4.3  4.1  0.36  0.07 -11.85 -19.37 -15.81 -15.15  71   950     0  4.3
  3  1752 J8   662  2235 J8  2555  1023 J8   344  4952 16263  6.6  6.2  0.51  0.09  -5.51 -13.71  -9.10  -8.13  76   866     0  4.3
  4  2937 J8  1397  2473 J8  2717  1756 J8   421  7838 19690  7.5  6.9  0.73  0.11   1.95  -4.31  -1.01  -0.42  74   585     0  5.1
  5  4189 J8  1638  3345 J8  3201  2369 J8   467 10263 22766  6.8  6.6  0.79  0.11   8.49   0.33   4.42   5.26  71   431     0  4.5
  6  4765 J8  1840  4266 J8  3306  2269 J8   411 11416 24504  6.8  6.5  1.65  0.11  14.05   6.47  10.10  10.71  76   242     0  3.8
  7  3691 J8  1780  2937 J8  3237  2073 J8   283 10791 23482  7.7  7.6  2.15  0.09  15.75   9.30  12.25  12.79  82   180     0  3.9
  8  3304 J8  1541  3490 J8  3635  1610 J8   431  8673 20571  6.8  6.7  2.13  0.07  15.16   9.21  12.06  12.84  82   190     0  4.2
  9  2161 J8  1016  2613 J8  3122  1167 J8   325  5907 17259  6.7  6.6  1.35  0.05  11.95   5.68   8.86   9.96  78   285     0  4.7
 10  1260 J8   379  1970 J8  1691   769 J8   311  3257 13839  6.9  6.4  0.82  0.03   2.21  -3.67  -0.61   0.40  72   591     0  4.0
 11   535 J8   253  1218 J8  1222   348 J8   134  1415 10488  6.6  6.2  0.67  0.03  -2.86  -9.62  -6.29  -5.51  75   737     0  4.8
 12   220 J8    98   785 J8   906   145 J8    40   706  8468  6.7  6.2  0.57  0.03 -10.17 -18.63 -14.19 -13.51  74  1015     0  4.5
 13  2193 J8  1560  2450 J8  1042  1186 J8   813  5734 16648  6.6  6.3  1.02  0.07   2.51  -4.49  -0.95  -0.21  76  7022     0  4.4
 2000
  1   338 J8   183   998 J8  1195   210 J8    72  1064  9630  6.5  6.2  0.49  0.05 -11.53 -18.25 -14.55 -14.13  74  1030     0  4.4
  2   837 J8   417  1165 J8  1236   558 J8   200  2540 12823  7.6  7.0  0.70  0.07   1.95  -3.32  -0.39   0.22  82   551     0  5.4
  3  1813 J8   844  1903 J8  1872  1106 J8   266  5022 16344  8.0  7.4  0.71  0.09   1.38  -3.70  -1.07  -0.60  75   604     0  5.4
  4  3415 J8  1284  3429 J8  3025  1809 J8   453  7906 19770  6.6  6.1  0.79  0.11   5.57  -2.24   1.79   2.87  73   500     0  3.8
  5  4782 J8  1457  4869 J8  3272  2221 J8   499 10309 22826  5.5  5.1  0.93  0.12  10.96   2.30   6.77   7.81  62   363     0  4.2
  6  5162 J8  1956  5071 J8  3966  2300 J8   548 11422 24515  6.0  5.7  1.41  0.11  14.33   6.30  10.38  11.13  72   240     0  4.1
  7  3603 J8  1565  2457 J8  2854  2244 J8   229 10754 23427  8.0  7.9  1.78  0.09  15.91   8.75  12.15  12.67  80   186     0  3.7
  8  3347 J8  1352  3490 J8  3305  1717 J8   391  8610 20494  6.4  6.3  1.65  0.07  15.89   8.91  12.33  13.25  75   184     0  4.8
  9  2595 J8   918  3952 J8  3182  1133 J8   441  5837 17184  5.8  5.4  1.16  0.05  11.05   4.58   7.75   8.86  76   316     0  4.5
 10  1219 J8   657  2266 J8  2779   617 J8   269  3199 13755  6.6  6.3  0.91  0.03   4.82  -0.83   1.97   2.91  78   506     0  4.4
 11   489 J8   258  1165 J8  1475   307 J8   108  1383 10414  7.6  7.2  0.77  0.03   3.46  -1.33   1.31   1.78  80   518     0  5.8
 12   204 J8    64   536 J8   634   157 J8    34   702  8453  6.9  6.8  0.81  0.03   3.68  -0.65   1.64   1.80  76   521     0  7.3
 13  2317 J8  1746  2608 J8  1541  1198 J8   832  5729 16636  6.8  6.4  1.01  0.07   6.46   0.04   3.34   4.05  75  5520     0  4.8
 2001
  1   302 J8   110   654 J8   693   226 J8    78  1087  9691  7.5  6.9  0.59  0.05   0.34  -5.53  -2.29  -1.92  81   649     0  6.0
  2   914 J8   502  1741 J8  1923   485 J8   162  2555 12857  6.6  6.4  0.67  0.07   1.00  -5.14  -1.67  -0.99  80   571     0  5.4
  3  2236 J8  1106  3389 J8  2949   978 J8   350  5001 16318  6.2  5.7  0.64  0.09   0.16  -5.68  -2.69  -1.81  68   654     0  4.9
  4  2756 J8  1252  2153 J8  2372  1737 J8   397  7887 19750  7.6  7.4  0.74  0.11   4.72  -1.33   1.85   2.63  75   499     0  4.7
  5  5080 J8  1615  5448 J8  3650  2126 J8   538 10297 22817  5.2  4.8  0.86  0.11   9.51   0.12   5.11   6.10  64   419     0  3.8
  6  6211 J8  1695  7153 J8  3536  2171 J8   571 11422 24513  3.9  3.5  1.51  0.11  17.49   7.13  12.50  13.43  67   181     0  3.7
  7  3596 J8  1443  1831 J8  2564  2555 J8   286 10765 23443  8.5  8.4  2.07  0.09  15.89  10.05  12.89  13.38  81   166     0  3.8
  8  3363 J8  1558  3545 J8  3514  1667 J8   400  8628 20511  6.8  6.6  1.99  0.07  16.47  10.11  13.18  14.00  82   156     0  3.9
  9  2354 J8   929  3088 J8  2869  1157 J8   385  5857 17202  7.1  6.6  1.40  0.05  12.86   6.38   9.61  10.71  78   261     0  3.9
 10  1361 J8   532  2970 J8  2489   618 J8   270  3216 13775  5.6  5.3  0.78  0.03   1.16  -5.22  -1.89  -0.84  73   631     0  5.5
 11   521 J8   236  1490 J8  1411   298 J8   114  1393 10437  5.9  5.5  0.73  0.03  -1.47  -8.17  -4.73  -3.92  76   695     0  4.5
 12   249 J8    97  1245 J8  1163   136 J8    43   703  8456  5.5  5.4  0.51  0.03  -6.95 -15.85 -11.97 -12.00  70   922     0  4.9
 13  2412 J8  1908  2892 J8  1861  1179 J8   849  5734 16647  6.4  6.0  1.04  0.07   5.93  -1.09   2.49   3.23  75  5803     0  4.6
 2002
  1   342 J8   175   811 J8  1140   232 J8    74  1080  9672  7.9  7.5  0.86  0.05  -1.42  -8.12  -4.47  -4.00  78   716     0  6.0
  2   757 J8   391   945 J8  1284   525 J8   155  2538 12827  7.9  7.8  0.68  0.07  -2.35  -9.10  -5.62  -5.17  80   674     0  6.0
  3  2290 J8   896  3805 J8  2676   944 J8   292  4978 16301  5.1  4.5  0.59  0.09  -0.49  -7.71  -3.83  -2.55  65   695     0  4.3
  4  3832 J8  1140  5028 J8  3475  1505 J8   499  7864 19720  4.9  4.5  0.84  0.11   3.42  -4.08  -0.43   0.76  68   560     0  4.0
  5  4936 J8  2077  5370 J8  4396  2024 J8   550 10281 22792  5.1  4.9  1.21  0.11  11.60   2.35   7.13   8.13  69   352     0  3.3
  6  5889 J8  1840  6300 J8  3847  2192 J8   581 11419 24508  5.6  4.9  1.64  0.11  15.72   6.94  11.39  12.18  72   210     0  3.6
  7  3976 J8  1996  3515 J8  4206  2037 J8   429 10777 23461  7.0  7.0  2.14  0.09  17.15   9.65  13.38  14.02  78   155     2  4.1
  8  3721 J8  1848  4537 J8  4424  1531 J8   479  8649 20540  5.9  5.8  2.08  0.07  16.84   9.53  13.18  14.22  80   159     0  3.1
  9  2129 J8  1112  2572 J8  3130  1118 J8   279  5880 17222  7.3  7.2  1.62  0.05  12.33   7.07   9.65  10.43  79   259     0  4.6
 10  1201 J8   638  1855 J8  2183   676 J8   192  3235 13805  7.7  6.9  1.42  0.03   8.78   4.05   6.54   7.13  80   369     0  6.1
 11   443 J8   231  1059 J8  1548   287 J8   103  1403 10463  7.3  7.1  1.11  0.03   5.21   0.57   3.15   3.71  82   463     0  5.8
 12   258 J8    71  1219 J8  1063   150 J8    50   704  8460  6.3  5.4  0.77  0.03  -2.09  -6.08  -3.74  -3.54  78   695     0  5.4
 13  2481 J8  1947  3085 J8  1937  1102 J8   746  5734 16648  6.5  6.1  1.25  0.07   7.06   0.42   3.86   4.61  76  5308     2  4.7
 2003
  1   318 J8   123   766 J8   942   228 J8    84  1072  9648  7.2  6.8  0.92  0.05   2.44  -3.68  -0.71  -0.46  73   588     0  5.7
  2   721 J8   341   790 J8   964   532 J8   159  2522 12798  8.9  8.2  1.08  0.07   3.70   0.64   2.23   2.71  82   452     0  5.5
  3  2453 J8   772  4031 J8  2221   997 J8   301  4955 16266  4.5  4.0  0.51  0.09  -0.38  -9.81  -5.03  -3.40  58   726     0  4.2
  4  3083 J8  1526  3011 J8  3495  1662 J8   387  7841 19694  6.5  6.2  0.94  0.11   7.32  -0.72   3.28   4.38  69   451     0  4.2
  5  4598 J8  1831  4205 J8  3635  2247 J8   452 10265 22770  6.0  5.9  1.05  0.11  11.27   2.71   7.13   8.00  68   351     0  4.2
  6  4771 J8  1466  4249 J8  3239  2417 J8   448 11416 24506  6.6  6.4  1.76  0.11  14.59   7.61  11.05  11.67  78   217     0  4.2
  7  4503 J8  1957  4278 J8  4070  2088 J8   515 10789 23478  6.6  6.6  2.34  0.09  16.68   8.98  12.75  13.31  81   175     4  4.1
  8  3532 J8  1769  3452 J8  3824  1802 J8   421  8670 20568  6.8  6.5  2.13  0.07  17.57  10.47  13.84  14.81  79   139     5  3.8
