702084 EMMONAK                AK  -9  N62 47  W164 30     4  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  3  2559 J8   784  4887 J8  2446   938 J8   429  4459 16210  3.3  2.7  0.51  0.10  -6.29 -13.20  -9.50  -8.59  80   870     0  5.2
  4  3356 J8  1197  3259 J8  3048  1864 J8   450  7481 20163  7.1  6.2  0.71  0.12   0.38  -7.61  -3.46  -2.41  74   658     0  5.2
  5  4986 J8  2019  5713 J8  4227  1948 J8   493 10110 23885  5.2  4.7  1.12  0.13   7.49   0.90   4.26   4.79  78   438     0  3.2
  6  5800 J8  1791  6201 J8  3913  2329 J8   558 11400 26212  5.5  4.8  1.46  0.12  14.51   5.71  10.35  11.04  76   247     0  4.1
  7  4720 J8  1764  4365 J8  3538  2369 J8   604 10705 24852  6.9  6.2  2.03  0.10  15.73   9.90  12.82  13.26  81   171     0  3.6
  8  2822 J8  1367  2150 J8  2647  1777 J8   368  8390 21245  8.6  7.9  1.92  0.08  14.06   6.87  10.51  11.45  77   244     1  4.9
  9  2140 J8   738  2483 J8  2095  1245 J8   346  5458 17397  7.5  6.7  1.54  0.05  10.03   4.83   7.55   8.42  80   327     0  4.7
 10   898 J8   509  1093 J8  1720   623 J8   193  2750 13458  8.2  7.8  0.77  0.04   2.79  -0.99   0.97   1.52  80   540     0  4.7
 11   332 J8   144   716 J8  1151   257 J8   120   970  9474  7.4  7.1  0.61  0.03  -1.59  -7.25  -4.36  -3.66  83   683     0  4.5
 12   119 J8    34   839 J9   773    77 J8    29   345  6887  5.0  4.6  0.65  0.04  -3.54  -9.61  -7.21  -6.48  81   772     0  4.5
 13  2405 J8  1988  2905 J8  1959  1168 J8   863  5395 16699  6.2  5.6  1.04  0.08   2.53  -3.93  -0.64   0.08  79  6919     1  4.7
 1996
  1   263 J8   145  1433 J9  1005   129 J8    51   652  8374  3.0  2.8  0.49  0.06 -12.63 -18.25 -15.27 -14.74  69  1047     0  5.0
  2   927 J8   430  2617 J8  1631   400 J8   135  2035 12237  3.8  3.5  0.42  0.08 -10.47 -17.06 -13.51 -12.95  77   931     0  5.4
  3  2644 J8   560  5394 J8  1965   911 J8   477  4531 16307  2.2  1.8  0.66  0.10  -9.41 -17.93 -13.55 -12.23  74   992     0  5.2
  4  3461 J8  1351  3481 J8  2923  1856 J8   447  7554 20257  7.0  6.0  0.62  0.12  -5.66 -15.18 -10.25  -9.00  73   863     0  4.5
  5  4497 J8  2004  4571 J8  4174  2087 J8   626 10161 23964  6.7  5.8  1.10  0.13   4.75  -0.54   2.21   2.60  74   503     0  4.2
  6  5480 J8  1742  5728 J8  3364  2314 J8   488 11407 26226  5.8  5.1  1.41  0.12  12.34   5.91   9.14   9.57  77   276     0  3.8
  7  4218 J8  1479  3196 J8  3315  2550 J8   633 10665 24779  8.0  7.4  1.96  0.10  13.70   8.72  11.24  11.55  84   221     0  4.4
  8  3134 J8  1125  2521 J8  2836  2022 J8   480  8322 21149  7.8  7.3  1.71  0.08  13.72   6.96  10.23  11.03  83   248     0  4.4
  9  2852 J8   835  5455 J8  2532   949 J8   362  5385 17303  3.9  3.3  1.12  0.05   7.27   2.39   4.88   5.64  78   405     0  4.4
 10  1366 J8   458  3916 J8  1758   465 J8   199  2693 13362  3.6  3.2  0.66  0.04  -0.85  -6.37  -3.32  -2.28  80   680     0  3.7
 11   381 J8   197  1527 J8  1209   216 J8   115   942  9386  5.6  5.5  0.76  0.03  -2.99  -7.40  -5.08  -4.56  85   706     0  5.5
 12   118 J8    45   961 J9   796    68 J8    26   341  6868  4.7  4.5  0.53  0.04 -10.70 -16.07 -13.40 -12.92  84   983     0  5.0
 13  2445 J8  1814  3400 J8  1652  1164 J8   937  5391 16684  5.2  4.7  0.95  0.08  -0.08  -6.23  -3.06  -2.36  78  7854     0  4.6
 1997
  1   267 J8   142  1314 J8  1004   142 J8    59   672  8456  4.2  3.9  0.51  0.06 -11.81 -17.80 -14.75 -14.26  80  1027     0  5.0
  2   938 J8   355  2391 J8  1518   465 J8   145  2050 12277  4.2  3.8  0.60  0.08  -8.72 -15.65 -11.86 -10.89  81   854     0  5.4
  3  2670 J8   818  5091 J8  2097   962 J8   339  4509 16283  2.4  2.1  0.42  0.10 -11.59 -20.09 -15.78 -14.42  69  1059     0  5.2
  4  3971 J8  1436  5049 J8  3505  1670 J8   541  7534 20236  4.7  4.3  0.73  0.12   1.40  -6.36  -2.25  -1.26  77   624     0  4.5
  5  5468 J8  1702  6711 J8  4009  1967 J8   567 10148 23945  4.2  3.7  1.05  0.13   8.76   0.76   4.99   5.68  76   421     0  4.2
  6  5700 J8  1772  5820 J8  3701  2462 J8   581 11406 26227  5.5  4.8  1.50  0.12  14.51   5.71  10.35  11.04  76   247     0  4.0
  7  4083 J8  1783  3284 J8  3448  2373 J8   570 10677 24798  7.5  6.9  2.07  0.10  15.57   9.23  12.46  12.95  82   184     1  3.6
  8  2680 J8  1326  1870 J8  2356  1797 J8   483  8342 21177  8.7  7.9  2.17  0.08  13.51   8.43  10.97  11.48  84   228     0  4.1
  9  1982 J8   774  2534 J8  2521  1107 J8   337  5406 17327  7.3  6.7  1.63  0.05  10.99   6.42   8.61   9.23  83   289     0  5.0
 10  1193 J8   556  3200 J8  2451   473 J8   216  2710 13387  5.3  4.9  0.64  0.04   0.60  -5.15  -2.30  -1.25  75   639     0  4.3
 11   374 J8   190  1239 J8  1225   235 J8   119   951  9415  6.1  5.6  0.62  0.03  -3.02  -7.57  -5.22  -4.83  81   709     0  5.8
 12   103 J8    39   789 J8   771    64 J8    17   342  6872  5.9  5.4  0.38  0.04 -13.36 -19.80 -16.30 -15.81  74  1082     0  4.7
 13  2452 J8  1987  3274 J8  1959  1143 J8   883  5396 16700  5.5  5.0  1.03  0.08   1.40  -5.16  -1.75  -1.03  78  7363     1  4.7
 1998
  1   266 J8   120  1408 J8   906   141 J8    65   666  8428  3.6  3.5  0.54  0.06 -13.89 -19.99 -16.91 -16.92  74  1093     0  5.2
  2   936 J8   343  2462 J8  1603   465 J8   225  2034 12246  4.4  3.7  0.61  0.08 -10.36 -16.82 -13.19 -12.21  78   894     0  5.2
  3  2028 J8   762  3131 J8  2460  1046 J8   364  4486 16248  5.4  4.8  0.71  0.10  -2.34  -9.33  -5.61  -4.59  76   749     0  5.3
  4  3570 J8  1268  3801 J8  3095  1847 J8   605  7509 20203  6.6  5.4  0.67  0.12  -0.34  -5.54  -2.81  -2.30  79   638     0  6.0
  5  3999 J8  1521  3475 J8  2807  2204 J8   431 10130 23917  7.6  6.7  1.02  0.13   4.74  -0.04   2.33   2.61  79   495     0  5.2
  6  4498 J8  1650  3388 J8  2865  2602 J8   328 11403 26218  7.5  6.8  1.52  0.12  12.10   6.35   9.22   9.58  75   273     0  4.2
  7  4333 J8  1668  3727 J8  3606  2350 J8   573 10690 24824  7.4  6.6  2.08  0.10  15.76  10.28  12.95  13.34  78   165     1  3.4
  8  2761 J8  1339  2275 J8  2996  1756 J8   418  8365 21210  8.1  7.4  1.73  0.08  11.05   6.58   8.97   9.41  83   295     0  4.8
  9  2195 J8   871  2848 J8  2382  1167 J8   304  5430 17360  7.0  6.6  1.25  0.05   8.62   4.56   6.59   7.19  81   352     0  4.4
 10  1077 J8   472  2304 J8  1921   558 J8   223  2729 13421  6.7  6.1  0.80  0.04   1.92  -2.37  -0.09   0.62  80   575     0  4.4
 11   337 J8   185   962 J8  1259   227 J8    89   960  9445  6.9  6.6  0.71  0.03  -4.18  -9.33  -6.46  -6.08  81   753     0  4.4
 12   125 J8    38  1139 J8   741    66 J8    21   344  6881  3.7  3.2  0.48  0.04 -12.33 -18.35 -15.34 -15.02  80  1044     0  4.0
 13  2177 J8  1642  2577 J8   995  1202 J8   922  5395 16700  6.2  5.6  1.01  0.08   0.90  -4.50  -1.70  -1.20  79  7327     1  4.7
 1999
  1   268 J8   153  1504 J8  1022   127 J8    49   659  8401  3.0  2.8  0.42  0.06 -15.63 -21.65 -18.55 -18.00  70  1146     0  5.8
  2   926 J8   406  2682 J8  1660   400 J8   157  2017 12209  3.9  3.6  0.38  0.08 -14.32 -21.17 -17.61 -16.73  72  1010     0  4.8
  3  2654 J8   539  5450 J8  1919   893 J8   408  4462 16213  1.9  1.5  0.46  0.10 -11.05 -18.91 -14.99 -13.63  68  1033     0  5.2
  4  3353 J8  1485  3556 J8  3271  1732 J8   453  7484 20169  6.9  5.9  0.62  0.12  -3.36 -10.70  -6.56  -5.94  72   761     0  6.2
  5  4428 J8  2043  4422 J8  4334  2110 J8   623 10113 23887  6.7  5.9  0.80  0.13   1.87  -3.20  -0.50  -0.03  71   589     0  4.2
  6  5547 J8  1720  5936 J8  3374  2301 J8   549 11400 26213  5.9  5.1  1.62  0.12  11.92   5.61   8.79   9.21  76   287     0  4.1
  7  4220 J8  1605  3302 J8  3289  2480 J8   664 10703 24847  8.0  7.3  1.94  0.10  12.72   8.18  10.42  10.68  85   244     0  4.6
  8  3159 J8  1180  3092 J8  2886  1777 J8   505  8387 21242  7.4  6.8  1.83  0.08  13.05   7.83  10.26  10.92  85   245     0  4.2
  9  2203 J8   839  3012 J8  2526  1113 J8   284  5455 17391  6.9  6.3  1.35  0.05   9.72   5.00   7.32   8.13  83   329     0  4.3
 10  1180 J8   553  2675 J8  2243   558 J8   202  2748 13456  6.3  5.5  0.62  0.04  -0.57  -5.27  -2.73  -1.96  80   659     0  3.3
 11   413 J8   155  1969 J8  1396   208 J8   126   969  9471  4.0  3.6  0.56  0.03  -8.86 -14.43 -11.20 -10.83  82   899     0  5.2
 12   144 J8    31  1615 J8   535    60 J8    18   345  6886  1.0  0.8  0.42  0.04 -19.96 -26.64 -23.14 -22.55  64  1291     0  3.8
 13  2375 J8  1813  3268 J8  1402  1147 J8   897  5395 16699  5.2  4.6  0.92  0.08  -2.04  -7.95  -4.87  -4.23  76  8492     0  4.6
 2000
  1   238 J8   121  1063 J8   901   147 J8    78   653  8377  4.7  4.2  0.39  0.06 -11.10 -19.20 -15.29 -15.19  75  1038     0  4.4
  2   708 J8   369  1348 J8  1486   449 J8   178  2037 12241  6.8  6.1  0.67  0.08  -2.36  -8.47  -5.09  -4.61  66   689     0  6.3
  3  2137 J8   845  2958 J8  2139  1150 J8   348  4534 16310  6.4  5.2  0.60  0.10  -5.05 -11.00  -7.51  -6.64  68   817     0  6.1
  4  4035 J8  1433  5561 J8  3552  1507 J8   480  7557 20261  4.4  4.0  0.60  0.12  -1.27  -9.60  -5.45  -4.42  64   713     0  4.9
  5  3323 J8  1917  2410 J8  3416  2019 J8   507 10164 23966  7.7  7.4  0.87  0.13   2.60  -2.17   0.28   0.65  75   561     0  4.5
  6  5609 J8  1616  6018 J8  3617  2370 J8   582 11407 26226  5.2  4.7  1.47  0.12  14.35   7.58  10.87  11.36  73   221     0  3.7
  7  4236 J8  1857  3588 J8  3509  2352 J8   458 10662 24774  7.4  6.6  1.72  0.10  12.98   7.79  10.73  11.12  80   246     0  4.4
  8  2304 J8  1037  1496 J8  2156  1628 J8   347  8319 21146  8.9  8.5  1.68  0.08  11.60   7.67   9.58   9.97  85   270     0  5.0
  9  1963 J8   729  2557 J8  2560  1134 J8   341  5382 17299  6.7  6.3  1.16  0.05   8.77   4.17   6.57   7.29  82   356     0  4.6
 10   903 J8   491  1533 J8  1676   545 J8   199  2691 13357  7.9  7.4  0.80  0.04   2.35  -1.58   0.30   0.94  80   556     0  4.6
 11   417 J8   195  1950 J8  1404   201 J8   111   941  9383  4.4  4.1  0.73  0.03  -0.51  -5.56  -2.98  -2.66  82   641     0  6.2
 12   135 J8    34  1241 J9   745    70 J8    24   341  6868  3.3  3.0  0.75  0.04  -0.39  -9.18  -5.63  -4.42  79   717     0  6.0
 13  2167 J8  1801  2644 J8  1655  1131 J8   851  5391 16684  6.1  5.6  0.95  0.08   2.67  -3.30  -0.30   0.28  76  6824     0  5.1
 2001
  1   255 J8   122  1102 J9   770   156 J8    79   673  8456  5.1  4.1  0.58  0.06  -5.45 -10.88  -8.02  -7.59  75   821     0  5.0
  2  1019 J8   442  3000 J8  1782   405 J8   140  2052 12284  4.3  4.0  0.58  0.08  -3.98 -11.59  -7.47  -6.65  80   731     0  6.4
  3  2668 J8   658  5439 J8  1980   882 J8   359  4512 16286  1.7  1.5  0.53  0.10  -5.67 -11.99  -8.40  -7.48  70   842     0  5.7
  4  3636 J8  1255  4114 J8  2695  1783 J8   505  7537 20241  6.3  5.6  0.68  0.12  -1.23  -9.41  -5.12  -4.40  74   709     0  5.8
  5  4663 J8  1808  5031 J8  3950  2015 J8   442 10150 23948  5.6  5.3  0.76  0.13   1.89  -4.27  -1.02  -0.51  77   605     0  4.0
  6  5228 J8  1915  5066 J8  4100  2430 J8   621 11406 26227  6.2  5.4  1.50  0.12  10.85   4.50   7.73   8.17  77   320     0  4.4
  7  4033 J8  1788  3638 J8  3363  2126 J8   444 10675 24796  7.4  7.0  1.89  0.10  12.89   7.18  10.25  10.64  81   257     0  4.2
  8  2968 J8  1194  2715 J8  3196  1778 J8   510  8339 21171  7.6  7.2  2.00  0.08  12.91   8.10  10.39  10.91  85   243     0  3.7
  9  2358 J8   906  3938 J8  3191   995 J8   385  5403 17322  5.6  5.3  1.30  0.05   8.60   3.68   6.20   6.99  81   366     0  4.0
 10  1019 J8   468  2058 J8  1772   546 J8   188  2708 13385  6.5  6.3  0.66  0.04   0.35  -4.43  -1.88  -1.19  78   631     0  4.3
 11   456 J8   200  2370 J8  1217   189 J8    96   949  9415  3.0  2.6  0.59  0.03  -6.89 -13.00  -9.55  -8.80  80   848     0  4.5
 12   116 J8    35   927 J9   706    69 J8    21   342  6872  4.3  4.0  0.39  0.04 -16.51 -24.02 -20.66 -19.78  65  1196     0  4.3
 13  2368 J8  1786  3283 J8  1513  1115 J8   864  5396 16700  5.3  4.9  0.95  0.08   0.65  -5.51  -2.30  -1.64  77  7570     0  4.7
 2002
  1   282 J8   149  1559 J9   995   137 J8    60   667  8431  3.6  3.3  0.55  0.06 -16.27 -24.51 -20.25 -19.68  75  1200     0  4.8
  2   868 J8   389  1945 J8  1532   481 J8   184  2036 12250  5.9  5.0  0.56  0.08  -7.94 -18.51 -13.47 -12.51  83   884     0  5.8
  3  2387 J8   927  4146 J8  2947  1014 J8   412  4489 16253  4.6  3.9  0.62  0.10  -2.32  -9.06  -5.42  -4.68  75   745     0  5.0
  4  3005 J8  1411  3458 J8  3475  1504 J8   496  7512 20206  6.4  6.1  0.74  0.12  -0.92  -8.13  -4.37  -3.48  82   686     0  5.3
  5  5042 J8  2275  6038 J8  4610  1854 J8   585 10133 23922  4.8  4.3  1.17  0.13   8.29   1.48   5.00   5.55  76   417     0  4.6
  6  6192 J8  1638  7382 J8  3689  2124 J8   574 11403 26217  3.9  3.5  1.50  0.12  15.00   7.12  11.29  11.95  69   218     0  4.2
  7  3524 J8  1035  2240 J8  1938  2395 J8   360 10688 24818  8.3  7.8  2.10  0.10  14.72   9.54  12.07  12.45  82   192     0  3.8
  8  4131 J8  1681  5591 J8  4015  1521 J8   457  8361 21205  5.3  4.7  1.47  0.08  14.06   6.87  10.51  11.45  77   244     1  4.4
  9  2066 J8   869  2589 J8  2437  1159 J8   376  5427 17357  7.7  6.8  1.48  0.05   9.40   4.67   7.08   7.90  82   339     0  4.8
 10  1142 J8   505  2683 J8  2184   526 J8   226  2727 13416  5.7  5.3  1.06  0.04   4.59  -0.56   2.01   3.05  80   506     0  5.1
 11   354 J8   199  1235 J8  1356   206 J8    83   959  9440  6.2  5.9  0.82  0.03  -0.72  -5.23  -2.89  -2.20  85   639     0  4.5
 12   102 J8    31   624 J8   712    70 J8    19   344  6881  6.3  5.9  0.68  0.04  -2.66 -10.26  -7.45  -6.47  83   768     0  4.5
 13  2424 J8  1999  3291 J8  2099  1083 J8   806  5395 16700  5.7  5.2  1.06  0.08   2.94  -3.88  -0.49   0.28  79  6838     1  4.7
 2003
  1   259 J8   115  1277 J8   712   144 J8    61   660  8407  4.2  3.5  0.68  0.06  -5.86 -14.04 -10.47  -9.38  79   877     0  5.2
  2   750 J8   399  1537 J8  1742   447 J8   166  2019 12212  6.6  6.0  0.68  0.08  -5.64 -12.85  -8.95  -8.26  80   772     0  5.6
  3  2340 J8   888  4188 J8  2581   942 J8   312  4465 16218  3.8  3.3  0.43  0.10  -7.73 -14.77 -11.20 -10.09  71   917     0  5.4
  4  3599 J8  1329  4533 J8  3555  1631 J8   501  7488 20172  5.4  4.8  0.74  0.12   1.08  -5.58  -1.97  -1.15  80   617     0  5.0
  5  4333 J8  1766  4150 J8  4005  2163 J8   595 10115 23889  6.9  6.2  0.95  0.13   6.40  -0.43   2.82   3.41  76   476     0  3.9
  6  5183 J8  1537  4820 J8  3390  2572 J8   549 11400 26213  6.4  5.8  1.78  0.12  14.53   7.46  11.30  11.83  74   220     0  3.9
