702186 HOOPER BAY             AK  -9  N61 31  W166  9     6  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  5  4285 J8  1395  3337 J8  2347  2403 J8   547 10207 23430  7.5  6.2  1.14  0.17   5.14   0.63   3.01   3.38  82   479     0  6.5
  6  4565 J8  1847  3531 J8  3079  2464 J8   482 11407 25422  7.7  6.9  1.43  0.16   9.91   6.03   7.94   8.14  80   311     0  5.8
  7  3967 J8  1559  2557 J8  2349  2488 J8   563 10713 24177  8.6  7.7  2.22  0.14  13.06   9.06  11.01  11.28  83   225     0  5.3
  8  2733 J8  1071  1853 J8  1873  1782 J8   394  8465 20885  8.5  8.2  2.24  0.11  12.79   9.25  11.08  11.46  83   227     0  6.0
  9  1872 J8   812  1460 J8  1446  1289 J8   361  5599 17275  8.7  8.0  1.27  0.08   7.84   4.22   6.06   6.49  78   369     0  7.3
 10  1046 J8   542  1435 J8  1458   656 J8   202  2924 13565  8.2  7.4  0.91  0.06   3.21  -0.23   1.72   2.09  79   522     0  6.5
 11   415 J8   224   722 J8   841   310 J8   133  1132  9878  7.9  6.6  0.74  0.05  -1.10  -5.24  -3.00  -2.93  80   645     0  8.0
 12   122 J8    43   178 J8   211   109 J8    34   484  7610  9.0  8.1  0.59  0.06  -5.25 -10.42  -7.58  -7.54  80   811     0  6.6
 13  2114 J8  1621  1755 J8  1110  1304 J8   909  5535 16675  8.1  7.1  1.09  0.12   2.39  -2.22   0.20   0.48  81  6642     0  6.7
 1994
  1   251 J8   105   276 J8   343   219 J8    85   832  8991  8.3  7.5  0.63  0.07 -10.50 -16.80 -13.62 -13.67  71   991     0  5.9
  2   811 J8   398  1025 J8  1062   582 J8   206  2241 12498  8.2  6.7  0.59  0.09  -8.97 -12.85 -10.75 -10.25  69   819     0  8.3
  3  2068 J8   801  2237 J8  1791  1288 J8   381  4690 16265  7.0  5.9  0.45  0.12 -11.07 -17.15 -14.00 -13.54  68  1006     0  7.7
  4  2916 J8  1165  1933 J8  1970  1970 J8   413  7656 19983  8.3  7.8  0.65  0.14  -1.39  -6.03  -3.48  -3.13  78   661     0  6.6
  5  3732 J8  1588  2713 J8  2675  2241 J8   481 10190 23403  8.2  7.2  1.10  0.14   5.55   0.45   2.94   3.37  83   475     0  4.8
  6  4213 J8  1781  2873 J8  2745  2528 J8   587 11405 25415  8.6  7.5  1.61  0.14   9.65   4.72   7.17   7.46  77   334     0  5.8
  7  3821 J8  1608  2634 J8  2729  2338 J8   485 10726 24197  8.6  7.7  1.98  0.11  12.27   7.84  10.01  10.28  79   257     0  5.9
  8  2659 J8  1357  1674 J8  1886  1765 J8   465  8487 20911  9.1  8.2  2.22  0.09  10.72   8.15   9.37   9.50  82   276     0  8.6
  9  1897 J8   822  1736 J8  1849  1213 J8   241  5623 17306  8.6  8.0  1.36  0.06   8.87   4.47   6.59   7.29  77   350     0  6.0
 10  1011 J8   454  1504 J8  1568   627 J8   209  2942 13592  8.1  7.2  0.67  0.04   0.69  -3.57  -1.12  -0.58  73   613     0  6.1
 11   416 J8   199   852 J8   863   307 J8   144  1142  9906  7.3  6.4  0.54  0.04  -1.75  -8.14  -5.19  -5.39  70   698     0  9.1
 12   143 J8    51   341 J9   415   120 J8    42   485  7611  8.0  7.1  0.54  0.04 -10.09 -18.29 -13.96 -13.75  64  1008     0  8.4
 13  1995 J8  1474  1650 J8   888  1266 J8   886  5535 16673  8.2  7.3  1.03  0.09   0.33  -4.77  -2.17  -1.87  74  7488     0  6.9
 1995
  1   280 J8   150   537 J8   651   219 J8   102   825  8966  7.9  6.8  0.54  0.06  -9.27 -15.65 -12.39 -12.31  76   955     0  6.9
  2   895 J8   411  1195 J8  1252   629 J8   234  2225 12464  8.1  6.9  0.66  0.08  -8.08 -14.16 -10.93 -10.37  76   825     0  8.1
  3  1990 J8   806  2268 J8  2042  1210 J8   346  4667 16233  7.2  6.4  0.57  0.11  -9.35 -16.73 -12.74 -12.00  71   972     0  5.7
  4  2789 J8  1197  2051 J8  2156  1847 J8   603  7632 19952  8.5  7.7  0.77  0.12  -2.13  -6.65  -4.22  -3.82  75   682     0  7.3
  5  3902 J8  1644  3103 J8  2563  2141 J8   562 10173 23374  7.9  7.1  1.25  0.13   4.92   0.85   2.84   3.13  75   479     0  5.0
  6  4784 J8  2026  4136 J8  3346  2367 J8   584 11402 25410  8.2  6.7  1.36  0.13   7.94   4.24   6.08   6.30  76   367     0  6.0
  7  4140 J8  1252  2847 J8  2003  2515 J8   554 10738 24219  8.7  7.8  2.04  0.11  11.90   8.19   9.96  10.21  81   257     0  4.9
  8  2853 J8  1306  2124 J8  2371  1770 J8   486  8509 20943  8.7  8.3  2.04  0.08  12.12   9.10  10.57  10.84  81   239     0  5.4
  9  2533 J8   852  3409 J8  2102  1206 J8   287  5647 17336  7.3  6.0  1.66  0.06  11.35   7.25   9.25   9.93  77   271     0  6.2
 10  1036 J8   462  1523 J8  1283   650 J8   222  2961 13624  8.0  7.2  0.76  0.04   3.13  -1.76   1.08   1.70  76   547     0  5.3
 11   438 J8   203   774 J8   685   333 J8   134  1151  9933  8.1  6.8  0.47  0.03  -2.74  -7.82  -5.10  -4.44  76   708     0  4.9
 12   150 J8    58   613 J8   695   108 J8    33   487  7617  6.9  6.2  0.68  0.04  -7.69 -12.63 -10.00  -9.71  76   883     0  8.0
 13  2149 J8  1604  2048 J8  1167  1250 J8   865  5535 16673  8.0  7.0  1.07  0.08   1.01  -3.82  -1.30  -0.88  76  7185     0  6.1
 1996
  1   283 J8   121   902 J8   770   192 J8    75   818  8942  6.9  6.0  0.53  0.06  -8.47 -14.66 -11.96 -11.96  71   927     0  6.8
  2   852 J8   374  1231 J8  1271   587 J8   144  2245 12502  7.7  6.8  0.50  0.08  -8.73 -15.25 -12.07 -11.93  75   879     0  8.8
  3  1768 J8   881  1530 J8  1667  1196 J8   416  4737 16323  8.5  7.9  0.70  0.11  -2.97  -9.20  -5.76  -5.16  79   757     0  7.5
  4  3515 J8  1309  3360 J8  2651  1916 J8   366  7703 20042  7.3  6.2  0.58  0.13  -3.12  -8.51  -5.47  -4.86  74   724     0  7.1
  5  3843 J8  1534  2801 J8  2478  2266 J8   483 10222 23448  8.6  7.4  1.15  0.13   6.01   1.37   3.59   3.97  80   454     0  6.2
  6  4021 J8  1685  2580 J8  2456  2510 J8   545 11408 25424  8.5  7.8  1.42  0.13   8.99   4.97   7.03   7.27  77   340     0  6.4
  7  3673 J8  1692  2323 J8  3438  2424 J8   566 10699 24157  8.3  7.7  2.07  0.11  13.15   8.85  10.86  11.10  82   227     0  5.4
  8  3007 J8  1412  2904 J8  3256  1636 J8   378  8443 20858  7.4  7.0  1.80  0.08  13.85   9.04  11.45  11.94  80   215     1  6.2
  9  2561 J8  1088  3975 J8  3076  1071 J8   311  5575 17247  6.1  5.5  1.14  0.06   8.33   3.60   6.16   6.75  75   371     0  7.2
 10  1372 J8   523  3473 J8  2259   540 J8   291  2904 13534  5.3  4.8  0.66  0.04   0.10  -4.36  -1.86  -1.29  75   634     0  5.8
 11   483 J8   203  1700 J8  1368   267 J8   131  1121  9853  5.9  5.4  0.79  0.03  -2.04  -6.65  -4.16  -4.09  83   680     0  7.9
 12   147 J8    61   707 J9   845    99 J8    29   483  7603  6.5  6.1  0.56  0.04  -6.89 -11.91  -9.33  -9.29  81   860     0  7.4
 13  2127 J8  1482  2291 J8  1070  1225 J8   903  5530 16661  7.3  6.6  0.99  0.08   1.52  -3.56  -0.96  -0.63  78  7069     1  6.9
 1997
  1   376 J8   151  1684 J8   866   200 J8    85   840  9016  3.5  2.6  0.56  0.06  -9.13 -15.46 -12.47 -12.39  71   949     0  7.8
  2  1212 J8   403  3368 J8  1393   483 J8   157  2260 12537  3.0  2.3  0.66  0.08  -7.84 -14.23 -11.04 -10.68  82   822     0  8.4
  3  3113 J8   705  6705 J8  1377   822 J8   245  4717 16301  0.7  0.5  0.46  0.11  -7.07 -13.60  -9.95  -9.28  72   889     0  6.5
  4  4150 J8  1109  5261 J8  3237  1771 J8   635  7683 20020  4.2  3.4  0.79  0.12  -0.54  -6.12  -3.06  -2.64  80   650     0  5.7
  5  5114 J8  2395  6110 J8  4553  1781 J8   440 10209 23433  4.6  4.2  1.01  0.13   7.89   2.07   5.21   5.62  80   414     0  6.3
  6  5165 J8  2081  5336 J8  3929  2217 J8   544 11408 25422  6.2  5.2  1.54  0.13  12.89   6.54   9.32   9.63  79   258     0  5.0
  7  4972 J8  1689  4714 J8  3518  2340 J8   653 10711 24174  6.8  5.8  2.11  0.11  13.68   9.68  11.77  12.02  83   206     0  4.5
  8  3336 J8  1481  3095 J8  3047  1819 J8   463  8462 20879  7.1  6.6  2.20  0.08  13.98   9.83  11.92  12.30  82   199     0  6.0
  9  2151 J8   751  2554 J8  2005  1224 J8   349  5596 17270  7.5  6.7  1.72  0.06  10.47   6.16   8.47   9.18  83   300     0  5.8
 10  1241 J8   513  2697 J8  2307   586 J8   274  2921 13557  5.9  5.3  0.59  0.04   1.68  -2.69  -0.37   0.24  74   584     0  5.8
 11   471 J8   160  1690 J8  1187   274 J8   122  1131  9875  5.4  4.5  0.63  0.03  -2.80  -7.92  -5.30  -5.31  81   711     0  8.1
 12   181 J8    51   781 J8   746   126 J8    29   484  7608  7.4  6.2  0.42  0.04 -11.66 -16.55 -14.05 -13.98  71  1006     0  5.8
 13  2623 J8  1931  3666 J8  1916  1137 J8   819  5535 16674  5.2  4.4  1.06  0.08   1.80  -3.52  -0.80  -0.44  78  6988     0  6.3
 1998
  1   360 J8   170  1284 J8  1045   214 J8    79   833  8996  6.3  5.0  0.59  0.06 -13.40 -18.40 -15.88 -15.62  75  1061     0  6.4
  2  1219 J8   414  3547 J8  1479   451 J8   144  2243 12503  2.4  1.8  0.60  0.08  -9.56 -15.21 -12.19 -11.72  83   860     0  6.3
  3  2828 J8   744  5771 J8  2039   879 J8   296  4693 16269  1.3  1.1  0.76  0.11  -2.63  -8.31  -4.94  -4.56  87   738     0  7.9
  4  3368 J8  1700  3872 J8  3772  1584 J8   544  7659 19987  6.3  5.6  0.71  0.12  -0.75  -5.77  -3.00  -2.38  74   648     0  6.9
  5  3235 J8  1824  2296 J8  2823  1969 J8   598 10192 23406  8.5  7.8  1.03  0.13   2.66  -0.61   1.02   1.25  87   536     0  6.3
  6  4481 J8  1802  3262 J8  3202  2594 J8   554 11405 25414  7.9  6.9  1.56  0.13  10.41   5.86   8.07   8.30  81   306     0  5.5
  7  3741 J8  1719  2704 J8  3271  2322 J8   601 10724 24195  8.2  7.4  2.11  0.11  13.02   9.10  11.13  11.37  84   225     0  4.2
  8  2325 J8  1072  1412 J8  2115  1681 J8   428  8484 20909  8.8  8.7  1.77  0.08  10.11   7.05   8.60   8.86  83   302     0  7.7
  9  1868 J8   828  1513 J8  1669  1284 J8   335  5620 17302  8.8  7.7  1.26  0.06   8.05   5.09   6.60   6.94  81   353     0  6.7
 10  1046 J8   501  1941 J8  2066   592 J8   207  2940 13589  7.7  7.0  0.75  0.04   2.91  -0.67   1.27   1.67  80   534     0  6.1
 11   419 J8   276  1078 J8  1460   266 J8   121  1140  9905  8.0  7.4  0.72  0.03  -2.26  -6.56  -4.17  -4.00  84   682     0  7.1
 12   190 J8    47  1346 J8   864    99 J8    38   485  7611  4.2  3.9  0.48  0.04 -10.05 -16.20 -13.15 -13.00  78   975     0  6.4
 13  2090 J8  1455  2502 J8  1403  1161 J8   866  5535 16674  6.5  5.9  1.03  0.08   0.71  -3.72  -1.39  -1.08  81  7220     0  6.5
 1999
  1   312 J8   180  1210 J8  1157   179 J8    77   826  8970  5.1  4.5  0.47  0.06 -13.57 -19.95 -16.66 -16.57  76  1088     0  7.9
  2   924 J8   453  1776 J8  1497   557 J8   266  2227 12470  6.4  5.5  0.44  0.08 -12.89 -19.28 -15.95 -15.56  77   964     0  8.0
  3  2378 J8   570  3990 J8  2274  1090 J8   435  4670 16236  4.2  3.8  0.48  0.11 -11.43 -17.92 -14.55 -13.92  75  1023     0  6.7
  4  2946 J8  1634  2494 J8  3147  1753 J8   488  7635 19960  7.7  6.9  0.65  0.12  -3.35  -9.25  -5.98  -5.66  84   739     0  7.0
  5  3904 J8  2227  3813 J8  4501  1836 J8   578 10175 23377  6.8  6.5  0.78  0.13   0.46  -3.59  -1.41  -1.03  81   617     0  4.8
  6  4528 J8  1979  3702 J8  3615  2349 J8   624 11402 25410  7.4  7.0  1.79  0.13   7.94   3.26   5.76   6.05  83   382     0  5.5
  7  3786 J8  2087  2723 J8  3874  2259 J8   719 10736 24216  8.6  7.6  2.10  0.11  10.64   7.29   8.90   9.08  85   290     0  6.2
  8  2801 J8  1190  2208 J8  2831  1769 J8   523  8506 20941  8.2  7.9  1.94  0.08  10.80   7.71   9.27   9.64  85   281     0  6.4
  9  2092 J8   960  2173 J8  2419  1238 J8   302  5643 17333  8.0  7.5  1.39  0.06   9.78   6.13   7.91   8.43  81   311     0  6.3
 10  1110 J8   479  1881 J8  2111   635 J8   227  2959 13622  7.5  7.0  0.59  0.04   0.69  -4.19  -1.47  -0.90  75   622     0  4.7
 11   429 J8   225  1102 J8  1445   284 J8   136  1150  9928  7.6  6.8  0.52  0.03  -7.01 -11.36  -9.05  -9.07  77   826     0  8.1
 12   159 J8    51   836 J8   807   103 J8    31   487  7616  5.4  5.1  0.40  0.04 -15.98 -23.44 -19.83 -20.11  66  1179     0  6.6
 13  2114 J8  1519  2326 J8  1069  1171 J8   814  5535 16673  6.9  6.3  0.96  0.08  -1.99  -7.05  -4.42  -4.13  79  8322     0  6.5
 2000
  1   311 J8   147  1108 J8   896   197 J8    85   819  8947  6.1  5.5  0.44  0.06 -12.85 -20.07 -16.43 -16.29  78  1079     0  7.0
  2   790 J8   415  1054 J8  1170   567 J8   271  2247 12507  8.1  7.3  0.68  0.08  -2.62  -7.73  -5.09  -4.83  85   682     0  9.0
  3  1891 J8   835  1632 J8  1613  1345 J8   489  4740 16328  8.5  7.0  0.60  0.11  -5.81 -11.34  -8.16  -7.72  79   834     0  7.5
  4  3797 J8  1454  4546 J8  3466  1705 J8   611  7706 20048  5.3  4.6  0.66  0.13  -2.92 -10.08  -6.01  -5.26  78   745     0  5.9
  5  3346 J8  1748  2359 J8  3318  2114 J8   635 10224 23450  8.3  7.6  0.90  0.13   1.47  -1.54  -0.04   0.15  80   569     0  5.5
  6  5792 J8  1680  6246 J8  3716  2280 J8   683 11408 25424  6.0  4.6  1.52  0.13  11.50   6.20   8.77   9.12  78   284     0  4.9
  7  4137 J8  1807  3278 J8  3480  2338 J8   572 10697 24153  7.9  7.0  1.89  0.11  12.46   8.16  10.41  10.65  77   249     0  5.7
  8  2458 J8   656  1074 J8  1379  1953 J8   263  8440 20854  9.3  9.0  2.06  0.08  13.70   9.56  11.47  11.78  78   212     4  6.4
  9  1945 J8   720  1588 J8  1714  1339 J8   369  5572 17244  8.7  8.0  1.35  0.06   8.48   5.03   6.85   7.22  80   347     0  4.8
 10   983 J8   493  1544 J8  1523   608 J8   190  2902 13533  8.2  7.4  0.89  0.04   2.44  -1.30   0.68   1.22  82   551     0  6.0
 11   483 J8   241  1785 J8  1570   246 J8   115  1120  9849  5.8  5.0  0.76  0.03  -2.81  -8.43  -5.69  -5.69  77   719     0  8.0
 12   159 J8    60   773 J9   756   105 J8    28   483  7603  6.6  6.2  0.77  0.04  -6.37 -12.31  -9.01  -8.54  78   858     0  7.5
 13  2174 J8  1781  2249 J8  1655  1233 J8   853  5530 16662  7.4  6.6  1.04  0.08   1.39  -3.65  -1.02  -0.68  79  7128     4  6.5
 2001
  1   349 J8   152  1323 J9   906   204 J8    93   841  9026  4.6  3.8  0.57  0.06  -5.80 -13.19  -9.75  -9.94  74   863     0  6.9
  2  1024 J8   467  2272 J8  1840   541 J8   227  2262 12540  5.5  4.9  0.61  0.08  -4.03  -9.94  -6.86  -6.86  81   709     0  8.8
  3  2294 J8   765  3972 J8  2597  1019 J8   376  4719 16306  4.9  4.4  0.55  0.11  -7.76 -13.97 -10.76 -10.12  75   905     0  7.1
  4  3562 J8  1423  3886 J8  3267  1776 J8   538  7686 20025  6.0  5.4  0.70  0.12  -2.22  -6.93  -4.34  -3.93  80   687     0  6.8
  5  3859 J8  2002  3851 J8  4069  1861 J8   495 10211 23435  6.7  6.3  0.77  0.13   0.20  -4.54  -1.94  -1.65  79   635     0  6.4
  6  4916 J8  2372  5110 J8  4290  2039 J8   515 11408 25422  6.2  5.5  1.46  0.13   7.33   3.57   5.48   5.69  82   386     0  5.8
  7  4108 J8  1759  3052 J8  3380  2471 J8   695 10709 24173  7.7  7.0  2.12  0.11  11.95   7.08   9.49   9.75  79   273     0  5.3
  8  3488 J8  1342  3649 J8  3283  1742 J8   501  8459 20875  6.8  6.3  2.12  0.08  11.76   8.93  10.34  10.57  81   248     0  6.3
  9  2539 J8   848  3884 J8  2327  1060 J8   282  5593 17266  6.5  5.7  1.32  0.06   6.93   2.71   5.00   5.54  75   405     0  5.7
 10  1156 J8   613  2446 J8  2339   546 J8   161  2919 13554  6.4  5.8  0.65  0.04   0.79  -3.59  -1.09  -0.67  77   612     0  6.6
 11   492 J8   238  1504 J8  1386   291 J8   124  1130  9870  6.5  5.6  0.65  0.03  -4.43 -10.78  -7.46  -7.19  71   778     0  4.9
 12   178 J8    34   815 J9   640   124 J8    30   484  7607  6.7  5.9  0.42  0.04  -7.69 -12.63 -10.00  -9.71  76   883     0  8.0
 13  2330 J8  1654  2980 J8  1306  1140 J8   811  5535 16675  6.2  5.6  1.00  0.08   0.59  -4.44  -1.82  -1.54  77  7384     0  6.5
 2002
  1   339 J8   167   913 J9   841   231 J8    91   834  8999  6.6  5.8  0.58  0.06  -8.47 -14.66 -11.96 -11.96  71   927     0  6.8
  2   905 J8   444  1643 J8  1650   552 J8   213  2245 12507  6.6  5.8  0.55  0.08  -9.35 -16.35 -12.99 -12.79  74   873     0  8.7
  3  1913 J8   807  2205 J8  2331  1195 J8   354  4696 16275  7.0  6.5  0.68  0.11  -6.61 -13.25  -9.61  -9.33  75   876     0  6.3
  4  3253 J8  1476  3274 J8  3379  1792 J8   661  7662 19991  7.2  6.2  0.77  0.12  -1.12  -7.56  -4.05  -3.57  80   680     0  6.1
  5  4299 J8  2117  4312 J8  4027  2007 J8   592 10194 23409  6.1  5.5  1.26  0.13   5.61   0.92   3.35   3.69  79   467     0  5.8
  6  5442 J8  1866  5752 J8  3340  2210 J8   514 11405 25417  5.8  5.0  1.58  0.13  16.40   7.29  11.38  11.82  69   198     4  5.4
  7  3198 J8  1475  1767 J8  2272  2196 J8   477 10722 24194  9.2  8.6  2.10  0.11  12.45   9.28  10.87  11.10  80   231     0  5.0
  8  3717 J8  1424  4127 J8  3556  1774 J8   547  8481 20905  6.5  5.6  1.53  0.08  13.29   8.17  10.66  11.25  74   236     0  5.3
  9  2004 J8   820  2234 J8  2217  1185 J8   302  5616 17298  7.9  7.3  1.54  0.06   9.59   5.76   7.77   8.28  78   320     0  6.6
 10  1168 J8   490  2371 J8  2069   597 J8   233  2938 13585  6.5  6.1  1.10  0.04   3.94   0.01   2.16   2.76  81   507     0  7.0
 11   481 J8   236  1494 J8  1391   279 J8   114  1139  9899  6.5  5.7  0.85  0.03  -0.80  -5.49  -3.17  -2.84  49   644     0  6.0
 12   134 J8    54   524 J8   743    98 J8    27   485  7610  7.4  6.9  0.71  0.04  -3.52  -9.12  -6.42  -6.56  69   764     0  5.8
 13  2238 J8  1728  2551 J8  1536  1176 J8   804  5535 16674  6.9  6.3  1.10  0.08   2.62  -2.92  -0.17   0.15  73  6723     4  6.2
 2003
  1   307 J8   138  1398 J8  1158   165 J8    51   827  8972  4.7  4.3  0.71  0.06  -2.85 -13.93  -8.68  -8.85  68   830     1  7.7
  2   869 J8   381  1725 J8  1838   534 J8   244  2229 12476  6.0  5.5  0.67  0.08  -6.64 -12.88  -9.60  -9.49  78   787     0  7.4
  3  2376 J8   869  3890 J8  2755  1065 J8   423  4672 16240  4.8  4.3  0.47  0.11  -7.23 -13.00 -10.03  -9.37  81   882     0  7.5
  4  3209 J8  1520  3365 J8  3395  1704 J8   569  7638 19965  6.4  5.9  0.79  0.12  -0.23  -5.15  -2.36  -1.78  88   631     0  6.3
  5  4390 J8  2089  4276 J8  3949  2028 J8   558 10177 23380  6.7  5.9  1.00  0.13   4.94   0.90   2.87   3.22  82   478     0  5.4
  6  5162 J8  1871  4999 J8  4018  2411 J8   704 11402 25411  6.3  5.5  1.75  0.13  12.84   7.60  10.14  10.47  83   243     0  5.4
