702770 SEWARD                 AK  -9  N60  7  W149 27    18  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  2   852 J8   342   796 J8  1105   660 J8   209  2473 12750  6.4  6.1  0.99  0.26  -1.54  -6.89  -4.20  -3.47  73   654     0  6.7
  3  1800 J8   779  1103 J8  1315  1365 J8   428  4956 16326  7.9  6.9  1.01  0.30   1.16  -3.30  -1.22  -0.69  79   601     0  4.8
  4  3585 J8  1041  2603 J8  2010  2268 J8   469  7857 19810  5.6  4.6  1.07  0.32   7.71   0.59   4.19   5.19  62   425     0  5.6
  5  5245 J8  1585  4301 J8  2773  2761 J8   579 10286 22942  5.4  4.1  1.22  0.30  11.87   4.47   8.22   8.91  61   315     0  5.3
  6  4995 J8  1741  2888 J8  2596  3208 J8   675 11418 24686  7.5  6.4  1.68  0.28  13.95   8.25  11.25  11.60  76   217     0  4.2
  7  3671 J8  1707  1471 J8  2181  2756 J8   610 10747 23574  9.1  8.4  2.23  0.24  15.07  11.23  13.11  13.40  84   161     0  3.5
  8  3083 J8  1369  1617 J8  1820  2226 J8   618  8583 20575  9.1  7.6  2.07  0.20  13.86   9.36  11.57  11.99  87   208     0  3.3
  9  2668 J8   995  3136 J8  2408  1373 J8   394  5791 17204  5.5  4.8  1.33  0.16  10.25   3.71   6.68   7.53  60   340     0  6.0
 10  1296 J8   594  2074 J8  1898   738 J8   334  3144 13722  5.8  5.4  1.17  0.13   5.38  -0.00   2.39   3.13  76   485     0  5.2
 11   352 J8   175   379 J8   574   292 J8   114  1331 10313  7.8  7.6  1.23  0.12   3.20  -1.00   0.85   1.06  81   517     0  5.7
 12   174 J8    60   319 J8   493   145 J8    37   655  8292  6.8  6.3  1.01  0.11  -0.69  -5.95  -3.43  -3.10  69   671     0  7.0
 13  2335 J8  1806  1741 J8  1289  1505 J8  1101  5687 16640  7.1  6.3  1.35  0.22   6.77   1.48   4.05   4.59  74  5188     0  5.2
 1993
  1   326 J8   179   595 J8   686   242 J8    87  1032  9553  6.6  5.9  0.63  0.12  -1.37  -6.64  -3.94  -3.74  69   692     0  6.4
  2   876 J8   425   834 J8  1141   672 J8   260  2488 12783  7.8  7.2  0.95  0.14   1.21  -3.26  -1.15  -0.67  76   542     0  5.0
  3  1903 J8   930  1960 J8  2503  1171 J8   377  4935 16311  7.8  7.2  0.71  0.16   4.40  -0.92   1.72   2.55  71   514     0  4.4
  4  3281 J8  1103  2376 J8  2191  2112 J8   421  7838 19793  7.8  6.8  0.98  0.17   8.13   2.50   5.28   6.08  75   390     0  3.8
  5  4416 J8  2037  3347 J8  3728  2492 J8   599 10274 22926  7.3  6.6  1.40  0.17  12.66   6.54   9.50  10.08  76   271     0  4.4
  6  5219 J8  1712  3578 J8  3208  3112 J8   699 11417 24688  7.6  6.4  1.64  0.16  14.42   9.27  12.07  12.37  76   195     0  4.4
  7  4930 J8  2177  4565 J8  4320  2337 J8   520 10758 23592  6.3  5.7  2.04  0.13  18.25  12.50  15.46  15.87  72   104    12  4.4
  8  3162 J8  1450  2255 J8  2785  2010 J8   508  8601 20596  8.1  7.6  2.35  0.11  16.42  11.76  14.14  14.70  79   141    10  4.7
  9  2414 J8   915  2443 J8  2378  1433 J8   391  5811 17225  7.8  6.7  1.78  0.08  12.00   7.18   9.82  10.41  82   262     0  5.4
 10  1250 J8   579  1555 J8  1931   825 J8   314  3161 13740  7.7  6.8  1.34  0.06   8.55   3.73   6.23   6.90  77   378     0  5.1
 11   467 J8   232  1115 J8  1404   301 J8    92  1341 10335  6.2  5.8  0.90  0.05   3.50  -1.50   0.90   1.27  74   520     0  5.7
 12   170 J8    71   358 J8   597   138 J8    36   656  8297  8.2  7.9  0.89  0.06   3.02  -1.33   0.84   1.08  82   542     0  3.6
 13  2368 J8  1826  2082 J8  1287  1404 J8   997  5693 16653  7.4  6.7  1.30  0.12   8.43   3.32   5.91   6.41  76  4551    22  4.8
 1994
  1   271 J8   143   342 J8   797   225 J8    75  1025  9534  8.2  7.6  0.97  0.07   1.30  -2.21  -0.46  -0.24  83   582     0  3.5
  2  1100 J8   436  2115 J8  1739   609 J8   209  2472 12751  4.7  4.2  0.64  0.10  -2.30  -6.75  -4.67  -4.10  59   640     0  4.6
  3  1710 J8   821  1551 J8  2189  1153 J8   272  4912 16280  7.9  7.2  0.77  0.12   1.51  -3.28  -0.90  -0.44  73   596     0  4.5
  4  2883 J8  1023  2021 J8  2299  1938 J8   436  7814 19768  8.0  7.2  0.95  0.14   6.91   1.49   4.13   4.87  79   424     0  3.8
  5  4232 J8  1815  2800 J8  3426  2656 J8   617 10257 22905  8.4  7.2  1.18  0.14   9.23   4.32   6.99   7.44  79   358     0  4.3
  6  5276 J8  1926  4111 J8  3608  2875 J8   646 11415 24683  7.5  6.2  1.78  0.13  15.27   8.73  12.10  12.54  75   190     0  4.1
  7  4377 J8  1784  2838 J8  2962  2706 J8   600 10770 23608  8.1  7.3  2.18  0.11  15.40  10.35  12.88  13.27  81   169     0  3.7
  8  4170 J8  1235  4030 J8  2940  2072 J8   604  8622 20620  7.2  5.9  2.45  0.09  17.65  11.54  14.57  15.17  75   123     8  4.5
  9  2425 J8  1028  2786 J8  2938  1345 J8   455  5834 17250  6.9  6.3  1.48  0.06  12.90   6.37   9.70  10.60  77   261     0  4.4
 10  1216 J8   457  1718 J8  2203   792 J8   324  3180 13771  7.3  6.8  1.03  0.04   6.00   1.98   3.95   4.50  74   445     0  5.5
 11   550 J8   177  1537 J8  1166   340 J8   163  1351 10359  5.4  5.0  0.66  0.04  -0.85  -4.89  -2.96  -2.65  63   636     0  6.2
 12   192 J8    86   435 J8   768   152 J8    45   657  8301  8.4  7.6  0.77  0.04  -0.16  -5.05  -2.47  -1.99  81   649     0  4.6
 13  2367 J8  1791  2190 J8  1199  1405 J8  1014  5692 16653  7.3  6.5  1.24  0.09   6.91   1.88   4.40   4.91  75  5073     8  4.5
 1995
  1   332 J8   171   737 J8  1174   238 J8    85  1018  9512  6.8  6.3  0.77  0.06  -0.72  -5.08  -2.80  -2.42  77   658     0  4.7
  2   980 J8   459  1508 J8  1919   626 J8   211  2455 12723  6.7  6.2  0.73  0.09  -0.08  -4.92  -2.45  -1.76  71   583     0  5.0
  3  2400 J8   835  3653 J8  2765  1138 J8   527  4889 16245  4.4  4.0  0.52  0.11  -0.35  -6.40  -3.39  -2.72  61   673     0  6.9
  4  3138 J8  1436  2471 J8  2621  1910 J8   439  7791 19737  8.2  7.2  1.07  0.13   7.78   2.64   5.13   5.83  80   394     0  4.4
  5  4262 J8  1596  2802 J8  2871  2693 J8   598 10241 22878  8.5  7.3  1.36  0.13   9.55   4.55   7.18   7.62  83   350     0  3.9
  6  4817 J8  1771  3059 J8  2994  3026 J8   585 11412 24674  8.5  7.2  1.80  0.13  13.55   8.28  11.06  11.31  79   225     3  4.0
  7  3981 J8  1492  2132 J8  2755  2738 J8   574 10782 23627  9.1  8.2  2.35  0.10  14.76  10.45  12.73  13.07  85   178     0  3.5
  8  3885 J8  1586  3916 J8  3638  1918 J8   594  8643 20650  7.0  6.1  2.07  0.08  16.10  10.33  13.29  13.98  77   159     1  4.5
  9  2180 J8   953  1612 J8  2079  1512 J8   342  5858 17281  9.1  7.7  2.12  0.05  12.62   8.53  10.71  11.33  87   233     0  3.2
 10  1261 J8   660  1599 J8  2122   806 J8   286  3199 13802  8.4  7.6  1.15  0.04   7.88   3.15   5.41   6.24  78   397     0  4.3
 11   614 J8   244  1856 J8  1517   344 J8   175  1361 10384  5.4  4.9  0.63  0.03   1.26  -3.30  -1.12  -0.62  64   581     0  6.8
 12   208 J8    91   550 J8   944   156 J8    43   659  8306  8.4  7.7  0.86  0.04   0.51  -2.86  -1.20  -0.90  72   605     0  4.5
 13  2338 J8  1656  2158 J8  1061  1426 J8  1030  5692 16652  7.5  6.7  1.29  0.08   6.90   2.11   4.55   5.08  76  5035     4  4.6
 1996
  1   386 J8   159  1260 J8  1187   232 J8    86  1010  9490  4.9  4.7  0.57  0.06  -4.79  -9.07  -6.90  -6.15  61   783     0  6.5
  2   870 J8   582  1187 J8  1983   575 J8   230  2475 12753  6.9  6.6  0.75  0.09  -1.28  -6.91  -4.03  -3.36  71   650     0  5.6
  3  2407 J8  1067  3792 J8  3047  1062 J8   378  4959 16337  5.0  4.7  0.65  0.11   4.76  -0.97   1.91   2.66  70   510     0  4.9
  4  2763 J8  1265  2000 J8  2670  1847 J8   470  7860 19813  8.2  7.2  0.82  0.13   7.52   0.30   3.96   4.88  76   433     0  4.2
  5  5174 J8  1840  5296 J8  3859  2313 J8   616 10288 22946  7.1  4.6  1.09  0.13  12.83   3.39   8.45   9.42  72   317     0  4.1
  6  4689 J8  2062  3666 J8  4061  2592 J8   562 11418 24686  7.4  6.6  1.50  0.13  14.77   8.25  11.61  12.02  73   205     0  4.3
  7  4703 J8  2245  3879 J8  4091  2487 J8   365 10745 23570  9.5  6.3  1.99  0.10  16.83  10.15  13.63  14.14  79   154     4  4.0
  8  3254 J8  1285  2368 J8  2678  2050 J8   328  8580 20570  9.4  7.7  1.90  0.08  16.71   9.73  13.24  14.06  78   158     0  4.0
  9  2452 J8  1150  2863 J8  3008  1310 J8   361  5788 17200  7.5  6.5  1.26  0.05  12.56   5.32   8.80   9.95  76   282     0  4.6
 10  1349 J8   581  2192 J8  2390   789 J8   347  3142 13720  7.3  6.3  0.96  0.04   4.84  -0.96   1.93   2.76  74   508     0  6.8
 11   524 J8   295  1386 J8  1777   311 J8   144  1330 10312  7.1  6.6  0.82  0.03   0.92  -3.06  -1.05  -0.47  83   582     0  4.8
 12   212 J8    82   895 J8  1031   135 J8    38   655  8292  6.0  5.7  0.65  0.04  -0.97  -6.15  -3.69  -3.12  78   679     0  5.8
 13  2398 J8  1782  2565 J8  1358  1309 J8   919  5687 16641  7.2  6.1  1.08  0.08   7.06   0.84   3.99   4.73  74  5260     4  5.0
 1997
  1   329 J8   137   690 J8  1056   246 J8    79  1033  9558  7.8  7.4  0.72  0.06  -0.81  -5.30  -3.14  -2.75  80   663     0  6.1
  2   665 J8   268   117 J8   186   638 J8   238  2491 12785  9.9  9.6  0.98  0.09   4.02   0.08   1.98   2.44  88   456     0  3.3
  3  2208 J8   888  2885 J8  2725  1184 J8   380  4938 16312  6.4  5.6  0.54  0.11   2.96  -3.89  -0.47   0.42  80   583     0  5.4
  4  3266 J8  1672  3723 J8  4103  1508 J8   395  7841 19800  6.0  5.7  0.80  0.13   7.57  -0.24   3.75   4.93  69   440     0  3.4
  5  5024 J8  1997  5223 J8  3996  2156 J8   489 10276 22930  5.2  4.5  1.17  0.13  12.99   4.15   8.93   9.88  67   303     0  3.7
  6  5690 J8  2367  6303 J8  4899  2070 J8   559 11418 24688  5.3  5.0  1.55  0.13  16.19   8.40  12.59  13.08  75   187     6  3.1
  7  3920 J8  1837  2970 J8  3583  2221 J8   380 10756 23586  7.9  7.5  2.44  0.10  16.53  11.06  13.83  14.30  87   141     0  2.2
  8  3790 J8  1744  4494 J8  3848  1641 J8   415  8598 20591  6.0  5.7  2.26  0.08  17.22  10.52  13.85  14.66  84   138     0  2.8
  9  2510 J8  1218  3747 J8  3895  1068 J8   408  5808 17221  6.2  5.8  1.68  0.05  14.27   7.21  10.56  11.75  82   228     0  3.0
 10  1589 J8   883  3769 J8  3352   549 J8   221  3159 13735  4.9  4.5  0.85  0.04   5.98  -0.02   2.83   3.97  58   476     0  6.3
 11   397 J8   159   640 J8  1065   312 J8   109  1339 10330  7.6  7.4  0.92  0.03   3.64  -0.82   1.24   1.87  83   508     0  3.5
 12   200 J8    89   720 J8   931   136 J8    25   656  8297  6.8  6.6  0.59  0.04  -1.39  -7.46  -4.27  -3.69  74   705     0  6.3
 13  2466 J8  1895  2940 J8  2003  1144 J8   772  5693 16653  6.7  6.3  1.21  0.08   8.26   1.97   5.14   5.91  77  4826     6  4.1
 1998
  1   293 J8   126   581 J8   840   224 J8    73  1026  9537  8.2  7.8  0.80  0.06  -1.53  -6.15  -3.74  -3.12  75   687     0  3.6
  2   854 J8   489  1236 J8  1832   559 J8   198  2474 12756  7.3  7.1  0.91  0.09   3.05  -1.32   0.84   1.63  83   489     0  3.7
  3  1662 J8   870  1833 J8  2659  1041 J8   278  4915 16281  7.5  7.3  0.85  0.11   4.49  -1.23   1.67   2.50  73   518     0  3.8
  4  2665 J8  1712  2389 J8  3683  1487 J8   255  7817 19771  7.9  7.7  0.88  0.13   6.37   0.51   3.44   4.20  81   447     0  3.3
  5  3253 J8  1413  1813 J8  2549  2264 J8   338 10259 22908  8.5  8.1  1.23  0.13   8.79   3.42   6.16   6.63  81   379     0  3.4
  6  5026 J8  2307  4562 J8  4398  2370 J8   511 11415 24683  6.6  6.0  1.81  0.13  14.18   7.38  10.93  11.40  78   227     0  3.4
  7  3727 J8  1737  2504 J8  3481  2349 J8   377 10768 23608  8.3  7.7  2.03  0.10  15.67   9.86  12.79  13.31  83   173     1  2.6
  8  3599 J8  1675  4041 J8  4272  1669 J8   521  8619 20615  6.8  6.1  1.75  0.08  14.89   7.92  11.51  12.38  80   215     0  3.3
  9  2367 J8  1089  3053 J8  3046  1138 J8   280  5831 17246  7.3  6.9  1.57  0.05  11.92   5.79   8.88   9.89  82   284     0  3.1
 10  1389 J8   764  2882 J8  2985   604 J8   220  3178 13765  6.1  5.8  1.03  0.04   7.78   1.32   4.47   5.60  75   427     0  4.0
 11   491 J8   263  1568 J8  1856   264 J8   116  1349 10356  6.1  6.0  0.89  0.03   1.83  -2.30  -0.17   0.27  82   557     0  4.0
 12   199 J8    76   696 J8   888   139 J8    40   657  8301  6.8  6.4  0.65  0.04  -1.94  -6.70  -4.17  -3.82  73   702     0  6.2
 13  2127 J8  1563  2263 J8  1234  1176 J8   846  5692 16652  7.3  6.9  1.20  0.08   7.13   1.54   4.38   5.07  79  5105     1  3.7
 1999
  1   389 J8   223  1447 J8  1457   200 J8    70  1019  9517  4.9  4.8  0.59  0.06  -3.62  -9.14  -6.32  -5.94  71   766     0  6.5
  2   994 J8   441  2151 J8  2028   525 J8   188  2457 12729  6.1  5.6  0.44  0.09  -6.32 -10.93  -8.52  -7.83  61   755     0  8.5
  3  1552 J8   622  1480 J8  2394  1086 J8   335  4892 16251  7.8  7.5  0.58  0.11   0.26  -4.99  -2.24  -1.51  75   642     0  4.3
  4  3045 J8  1496  3092 J8  3168  1570 J8   341  7794 19740  7.3  6.8  0.77  0.13   5.20  -0.40   2.43   3.10  69   478     0  4.7
  5  4605 J8  1972  4748 J8  4363  2102 J8   555 10243 22880  6.2  5.6  0.98  0.13  10.94   2.67   6.98   7.85  69   357     0  3.9
  6  4516 J8  1880  3654 J8  3635  2460 J8   428 11412 24675  7.0  6.6  1.68  0.13  14.07   6.90  10.81  11.34  79   235     0  2.7
  7  4592 J8  2282  4435 J8  4639  2123 J8   470 10780 23626  6.6  6.3  2.31  0.10  17.10  10.61  13.94  14.43  80   149    11  3.2
  8  3200 J8  1553  3000 J8  3980  1715 J8   484  8640 20644  7.7  7.4  2.26  0.08  16.00   9.90  12.84  13.57  84   167     0  2.8
  9  2082 J8   880  2076 J8  2854  1283 J8   346  5855 17278  8.0  7.5  1.64  0.05  12.39   6.32   9.27  10.12  82   269     0  3.4
 10  1249 J8   570  2111 J8  2389   716 J8   267  3197 13800  7.2  6.7  0.99  0.04   5.58   0.14   3.06   3.88  75   480     0  4.3
 11   534 J8   279  1602 J8  1794   281 J8   107  1360 10381  6.8  6.6  0.75  0.03   1.13  -3.03  -1.01  -0.70  74   578     0  5.4
 12   207 J8    88   921 J8  1062   125 J8    25   659  8307  6.9  6.8  0.72  0.04  -1.89  -6.94  -4.37  -4.18  74   705     0  6.6
 13  2247 J8  1689  2560 J8  1228  1182 J8   818  5692 16652  6.9  6.5  1.14  0.08   5.90   0.09   3.07   3.68  74  5581    11  4.7
 2000
  1   338 J8   180   993 J8  1164   219 J8   100  1011  9493  6.7  5.8  0.61  0.06  -3.69  -8.62  -6.05  -5.57  73   759     0  6.2
  2   856 J8   389  1200 J8  1499   592 J8   151  2477 12757  8.3  6.7  0.72  0.09  -0.88  -6.42  -3.58  -2.51  76   638     0  2.9
  3  1574 J8   840  1241 J8  2211  1109 J8   336  4962 16343  8.8  8.6  0.71  0.11   3.34  -0.97   1.21   1.88  82   532     0  2.9
  4  3056 J8  1351  2884 J8  2959  1666 J8   409  7863 19816  7.5  6.8  0.80  0.13   7.10   0.37   4.01   5.02  73   438     0  3.7
  5  4974 J8  2043  5203 J8  4491  2147 J8   574 10290 22949  5.4  4.9  0.88  0.13  11.71   3.64   7.99   8.88  65   330     0  3.9
  6  4820 J8  2327  4409 J8  4685  2299 J8   518 11418 24687  6.6  6.3  1.40  0.13  13.73   6.33  10.49  11.05  82   249     0  2.8
  7  3531 J8  1678  2377 J8  3478  2239 J8   321 10743 23569  8.3  8.1  1.85  0.10  14.71   9.45  12.24  12.67  88   194     0  2.6
  8  4507 J8  1653  6110 J8  4023  1516 J8   468  8577 20566  4.5  4.1  1.86  0.08  17.52   9.35  13.37  14.33  73   152     0  3.8
  9  2558 J8  1130  3818 J8  3369  1128 J8   364  5784 17197  6.0  5.4  1.35  0.05  12.70   6.30   9.47  10.59  70   265     0  4.2
 10  1135 J8   525  1587 J8  2411   733 J8   257  3139 13717  7.7  7.4  1.00  0.04   6.81   1.38   4.09   5.04  77   441     0  4.1
 11   437 J8   246  1037 J8  1565   281 J8   108  1329 10310  7.4  7.3  0.87  0.03   4.62  -0.11   2.18   2.76  84   482     0  3.5
 12   195 J8    85   714 J8  1011   131 J8    25   655  8291  7.4  7.2  0.77  0.04   2.94  -2.01   0.47   0.98  89   554     0  3.0
 13  2332 J8  1815  2631 J8  1844  1172 J8   800  5687 16641  7.0  6.5  1.07  0.08   7.55   1.56   4.66   5.43  78  5033     0  3.6
 2001
  1   281 J8   148   530 J8   991   214 J8    65  1034  9560  8.5  8.3  0.75  0.06   2.85  -1.15   0.80   0.97  85   542     0  4.0
  2   954 J8   446  1784 J8  1948   544 J8   173  2493 12793  5.7  5.5  0.68  0.09   2.16  -3.52  -0.57   0.23  77   532     0  4.2
  3  2071 J8  1045  2661 J8  2979  1072 J8   323  4941 16317  7.0  6.9  0.63  0.11   3.13  -2.25   0.49   1.33  72   555     0  4.0
  4  2993 J8  1184  2622 J8  2609  1742 J8   357  7844 19804  7.5  6.9  0.74  0.13   6.61  -0.44   3.34   4.41  74   457     0  3.3
  5  4465 J8  1740  3821 J8  3643  2312 J8   463 10278 22933  6.8  6.4  0.89  0.13  10.48   2.64   6.73   7.52  68   365     0  4.0
  6  5756 J8  2241  6227 J8  4508  2172 J8   503 11418 24687  5.5  4.6  1.57  0.13  16.44   7.93  12.39  12.90  75   185     0  3.4
  7  3380 J8  1671  1813 J8  3337  2387 J8   402 10754 23584  9.1  8.5  2.07  0.10  15.04   9.93  12.42  12.84  88   181     0  2.7
  8  3273 J8  1949  3340 J8  4390  1630 J8   357  8595 20586  7.1  6.8  2.06  0.08  16.33  10.61  13.16  13.81  88   151     0  3.2
  9  2069 J8  1110  2208 J8  3362  1225 J8   344  5805 17216  7.6  7.4  1.46  0.05  12.47   6.63   9.31  10.34  86   263     0  3.1
 10  1317 J8   492  2459 J8  2555   702 J8   292  3156 13734  6.6  6.2  0.85  0.04   4.43  -1.02   1.65   2.55  73   515     0  5.3
 11   532 J8   246  1503 J8  1582   303 J8   132  1338 10327  6.9  6.4  0.73  0.03   1.34  -3.94  -1.33  -0.75  80   589     0  5.0
 12   224 J8    95  1119 J8  1194   125 J8    25   656  8297  6.8  6.4  0.58  0.04  -3.80  -8.61  -6.23  -6.15  68   761     0  7.3
 13  2276 J8  1748  2507 J8  1484  1202 J8   836  5693 16653  7.1  6.7  1.08  0.08   7.29   1.40   4.35   5.00  78  5096     0  4.1
 2002
  1   302 J8   169   551 J8  1057   231 J8    96  1027  9539  7.8  7.6  0.69  0.06   0.74  -3.21  -1.15  -0.86  80   607     0  5.1
  2   830 J8   462  1138 J8  1730   561 J8   152  2476 12763  8.1  7.8  0.52  0.09  -0.01  -5.54  -2.48  -1.86  80   591     0  3.1
  3  2684 J8   964  4832 J8  2935   959 J8   388  4918 16284  3.6  3.5  0.40  0.11   1.58  -5.26  -1.84  -0.80  53   625     0  5.3
  4  4356 J8  1577  6284 J8  3830  1399 J8   401  7820 19773  3.6  2.8  0.57  0.13   5.57  -2.17   1.91   3.05  54   499     0  4.9
  5  4731 J8  1956  4719 J8  4208  2124 J8   447 10262 22912  5.9  5.4  0.90  0.13  12.61   3.67   8.34   9.35  73   316     0  3.3
  6  4383 J8  2240  3514 J8  4654  2383 J8   501 11415 24682  7.6  7.1  1.23  0.13  13.61   7.21  10.60  11.04  84   238     0  2.7
  7  4136 J8  2042  3435 J8  4238  2206 J8   479 10766 23603  7.7  7.2  1.61  0.10  15.62   9.69  12.79  13.27  85   176     0  2.7
  8  3446 J8  1991  3778 J8  4816  1584 J8   484  8616 20614  6.7  6.5  1.53  0.08  15.84   9.84  12.74  13.49  87   170     0  2.6
  9  2092 J8  1141  2282 J8  3205  1226 J8   332  5828 17243  7.3  7.1  1.26  0.05  12.81   6.82   9.84  10.69  84   255     0  3.1
 10  1236 J8   728  1805 J8  2577   717 J8   228  3175 13764  7.8  7.5  1.12  0.04   9.19   3.77   6.55   7.35  85   367     0  2.9
 11   407 J8   228   638 J8  1379   304 J8   105  1348 10355  8.6  8.5  0.96  0.03   5.94   2.33   4.07   4.46  93   426     0  2.7
 12   198 J8    78   690 J8  1018   139 J8    43   657  8301  7.7  7.4  0.65  0.04   0.97  -2.55  -0.84  -0.59  85   593     0  4.0
 13  2400 J8  1771  2806 J8  1908  1153 J8   797  5692 16653  6.9  6.5  0.95  0.08   7.87   2.05   5.04   5.72  79  4862     0  3.5
 2003
  1   302 J8   157   755 J8  1108   208 J8    72  1020  9520  7.2  7.0  0.73  0.06   2.32  -2.88  -0.18   0.42  83   577     0  3.2
  2   725 J8   367   784 J8  1674   545 J8   153  2459 12734  8.6  8.5  0.85  0.09   3.44  -0.40   1.34   1.96  86   471     0  2.7
  3  2529 J8  1011  4395 J8  2969   945 J8   285  4895 16255  4.7  4.3  0.42  0.11   3.27  -4.05  -0.68   0.41  58   580     0  5.3
  4  3749 J8  1832  4675 J8  4184  1481 J8   332  7797 19742  5.4  5.0  0.66  0.13   8.87   1.30   5.32   6.41  64   397     0  4.4
  5  4523 J8  1944  4383 J8  4084  2210 J8   470 10245 22883  6.5  5.9  0.79  0.13  11.76   3.79   8.13   8.98  75   327     0  3.5
  6  4450 J8  2034  3349 J8  3979  2510 J8   411 11412 24677  7.6  7.0  1.31  0.13  13.87   7.52  10.90  11.34  82   229     0  2.6
  7  4539 J8  2362  4423 J8  5035  2075 J8   508 10778 23622  6.9  6.4  1.67  0.10  17.31  11.19  14.22  14.66  84   132     5  2.7
  8  3850 J8  1985  4529 J8  4437  1593 J8   337  8637 20642  6.4  5.8  1.51  0.08  16.13   9.64  12.93  13.72  84   171     3  3.0
  9  3000 J8  1309  4777 J8  3707  1065 J8   362  5851 17275  4.8  4.5  1.10  0.05  13.55   5.22   9.49  10.87  73   268     0  3.8
